File Name,Time,MS,Longitude,Latitude,Height(m),"LTE PCC Serving PCI","LTE PCC Serving RSRP(dBm)","LTE PCC Serving SINR(dB)","LTE DL App Throughput(kbps)","LTE UL App Throughput(kbps)"
L1800 (2).gen,2024-11-22 15:10:56.500	,MS1,106.34829223,-6.30211834,85.21,143,-86.12,5.50,28477.28,21379.96
L1800 (2).gen,2024-11-22 15:10:57.500	,MS1,106.34825910,-6.30210328,85.00,143,-85.81,8.50,15124.61,16634.54
L1800 (2).gen,2024-11-22 15:10:58.500	,MS1,106.34822532,-6.30208289,85.13,143,-87.00,8.00,4717.32,11179.30
L1800 (2).gen,2024-11-22 15:10:59.500	,MS1,106.34819577,-6.30205950,85.55,143,-90.69,8.50,14889.42,26706.39
L1800 (2).gen,2024-11-22 15:11:00.500	,MS1,106.34816600,-6.30203455,85.62,143,-90.25,5.00,24810.74,20012.71
L1800 (2).gen,2024-11-22 15:11:01.500	,MS1,106.34813260,-6.30200895,85.47,143,-91.75,6.50,20857.31,16958.74
L1800 (2).gen,2024-11-22 15:11:02.500	,MS1,106.34810271,-6.30198006,85.56,143,-92.00,6.00,17764.29,17063.05
L1800 (2).gen,2024-11-22 15:11:03.500	,MS1,106.34808568,-6.30195561,85.77,143,-94.06,5.00,15772.65,12728.02
L1800 (2).gen,2024-11-22 15:11:04.500	,MS1,106.34807046,-6.30193338,85.89,143,-93.38,8.00,12441.76,13708.78
L1800 (2).gen,2024-11-22 15:11:05.500	,MS1,106.34804331,-6.30189458,86.09,143,-93.88,5.50,24493.47,17218.07
L1800 (2).gen,2024-11-22 15:11:06.500	,MS1,106.34801272,-6.30185099,86.30,143,-96.75,3.00,34040.38,16407.79
L1800 (2).gen,2024-11-22 15:11:07.500	,MS1,106.34799033,-6.30181927,86.18,143,-97.56,4.00,15782.27,9382.78
L1800 (2).gen,2024-11-22 15:11:08.500	,MS1,106.34796497,-6.30178484,85.93,143,-98.75,3.50,8448.38,10083.76
L1800 (2).gen,2024-11-22 15:11:09.500	,MS1,106.34793371,-6.30174842,86.02,143,-102.38,2.00,15685.68,9449.65
L1800 (2).gen,2024-11-22 15:11:10.500	,MS1,106.34789948,-6.30171509,85.95,143,-97.19,3.50,14538.04,15651.70
L1800 (2).gen,2024-11-22 15:11:11.500	,MS1,106.34786312,-6.30168432,85.83,143,-95.88,5.00,14505.54,11634.14
L1800 (2).gen,2024-11-22 15:11:12.500	,MS1,106.34782812,-6.30166009,85.98,143,-94.25,4.50,13968.18,18741.84
L1800 (2).gen,2024-11-22 15:11:13.500	,MS1,106.34778786,-6.30163764,86.02,143,-94.56,6.00,13164.69,18216.73
L1800 (2).gen,2024-11-22 15:11:14.500	,MS1,106.34775002,-6.30162090,85.96,143,-97.12,5.50,21942.39,19476.08
L1800 (2).gen,2024-11-22 15:11:15.500	,MS1,106.34772076,-6.30161172,85.80,143,-90.12,-1.00,19133.64,16227.06
L1800 (2).gen,2024-11-22 15:11:16.500	,MS1,106.34768847,-6.30160531,85.84,143,-91.94,2.00,20734.65,13552.45
L1800 (2).gen,2024-11-22 15:11:17.500	,MS1,106.34765165,-6.30160132,86.07,143,-94.50,7.00,21304.25,16844.00
L1800 (2).gen,2024-11-22 15:11:18.500	,MS1,106.34761467,-6.30159732,86.28,143,-93.81,7.50,21523.17,15042.62
L1800 (2).gen,2024-11-22 15:11:19.500	,MS1,106.34757419,-6.30159131,86.54,143,-95.88,4.00,16344.37,12502.32
L1800 (2).gen,2024-11-22 15:11:20.500	,MS1,106.34753070,-6.30158470,86.61,143,-96.38,4.00,14353.52,13613.97
L1800 (2).gen,2024-11-22 15:11:21.500	,MS1,106.34749823,-6.30157973,86.60,143,-92.69,10.50,16376.50,15078.18
L1800 (2).gen,2024-11-22 15:11:22.500	,MS1,106.34746382,-6.30157342,86.67,143,-93.12,6.00,24668.85,20907.96
L1800 (2).gen,2024-11-22 15:11:23.500	,MS1,106.34741622,-6.30156410,86.71,143,-94.00,11.00,11680.19,11973.41
L1800 (2).gen,2024-11-22 15:11:24.500	,MS1,106.34735627,-6.30155062,86.76,143,-92.44,7.00,23324.39,14184.47
L1800 (2).gen,2024-11-22 15:11:25.500	,MS1,106.34731549,-6.30153772,86.95,143,-92.94,4.00,17455.60,17650.23
L1800 (2).gen,2024-11-22 15:11:26.500	,MS1,106.34727926,-6.30152637,86.96,143,-91.81,8.50,15477.89,16043.29
L1800 (2).gen,2024-11-22 15:11:27.500	,MS1,106.34724208,-6.30151730,87.05,143,-91.25,7.00,13214.30,20178.66
L1800 (2).gen,2024-11-22 15:11:28.500	,MS1,106.34720764,-6.30151188,87.08,143,-97.25,5.00,16017.49,17980.89
L1800 (2).gen,2024-11-22 15:11:29.500	,MS1,106.34718391,-6.30151258,87.10,143,-92.00,4.50,9638.07,14091.73
L1800 (2).gen,2024-11-22 15:11:30.500	,MS1,106.34716283,-6.30151217,87.12,143,-89.31,5.00,20734.97,15533.59
L1800 (2).gen,2024-11-22 15:11:31.500	,MS1,106.34713373,-6.30150668,87.10,143,-89.25,7.00,19656.91,17892.14
L1800 (2).gen,2024-11-22 15:11:32.500	,MS1,106.34710411,-6.30150083,87.29,143,-90.12,7.00,19871.87,19101.75
L1800 (2).gen,2024-11-22 15:11:33.500	,MS1,106.34706577,-6.30149341,87.47,143,-92.81,7.00,13950.23,16063.24
L1800 (2).gen,2024-11-22 15:11:34.500	,MS1,106.34703115,-6.30148791,87.49,143,-95.25,6.00,24140.26,17395.42
L1800 (2).gen,2024-11-22 15:11:35.500	,MS1,106.34699624,-6.30148390,87.57,143,-98.50,4.00,9122.55,14926.39
L1800 (2).gen,2024-11-22 15:11:36.500	,MS1,106.34695796,-6.30148101,87.72,143,-102.62,0.00,11249.91,11092.93
L1800 (2).gen,2024-11-22 15:11:37.500	,MS1,106.34691363,-6.30147710,87.70,143,-101.81,4.00,13108.49,12406.22
L1800 (2).gen,2024-11-22 15:11:38.500	,MS1,106.34687423,-6.30147088,87.70,143,-100.62,2.50,12344.72,9012.80
L1800 (2).gen,2024-11-22 15:11:39.500	,MS1,106.34684094,-6.30146073,87.83,143,-99.12,0.50,20969.52,11731.98
L1800 (2).gen,2024-11-22 15:11:40.500	,MS1,106.34681541,-6.30144884,87.98,143,-101.50,6.00,20774.02,13296.50
L1800 (2).gen,2024-11-22 15:11:41.500	,MS1,106.34678610,-6.30141670,88.02,143,-103.56,5.00,18148.05,10589.73
L1800 (2).gen,2024-11-22 15:11:42.500	,MS1,106.34674363,-6.30136273,88.04,143,-102.06,-2.00,8660.12,11096.26
L1800 (2).gen,2024-11-22 15:11:43.500	,MS1,106.34672549,-6.30132591,88.04,143,-100.62,3.00,22966.22,12642.83
L1800 (2).gen,2024-11-22 15:11:44.500	,MS1,106.34670974,-6.30129033,88.17,143,-103.25,0.00,13186.34,10621.33
L1800 (2).gen,2024-11-22 15:11:45.500	,MS1,106.34669250,-6.30125435,88.46,143,-102.25,1.00,11708.62,9515.27
L1800 (2).gen,2024-11-22 15:11:46.500	,MS1,106.34667275,-6.30122514,88.63,143,-95.50,6.50,17236.97,12685.69
L1800 (2).gen,2024-11-22 15:11:47.500	,MS1,106.34664402,-6.30119916,88.66,143,-96.50,2.50,16994.49,21732.04
L1800 (2).gen,2024-11-22 15:11:48.500	,MS1,106.34661627,-6.30118295,88.72,143,-91.25,6.00,15758.91,22626.91
L1800 (2).gen,2024-11-22 15:11:49.500	,MS1,106.34658364,-6.30116782,88.61,143,-96.12,8.00,20720.89,15950.63
L1800 (2).gen,2024-11-22 15:11:50.500	,MS1,106.34655531,-6.30115426,88.44,143,-94.00,6.50,35894.02,19200.06
L1800 (2).gen,2024-11-22 15:11:51.500	,MS1,106.34651624,-6.30113755,88.37,143,-93.50,5.00,24464.56,19997.93
L1800 (2).gen,2024-11-22 15:11:52.500	,MS1,106.34648114,-6.30112018,88.42,143,-93.44,6.00,21795.78,10397.00
L1800 (2).gen,2024-11-22 15:11:53.500	,MS1,106.34644197,-6.30109743,88.41,143,-94.12,5.00,17529.16,12634.15
L1800 (2).gen,2024-11-22 15:11:54.500	,MS1,106.34640122,-6.30107318,88.32,143,-97.50,3.50,20975.41,16505.02
L1800 (2).gen,2024-11-22 15:11:55.500	,MS1,106.34636285,-6.30105022,88.13,143,-98.31,2.50,17283.74,16625.15
L1800 (2).gen,2024-11-22 15:11:56.500	,MS1,106.34632954,-6.30103055,87.98,143,-97.50,6.00,11965.27,13438.90
L1800 (2).gen,2024-11-22 15:11:57.500	,MS1,106.34630925,-6.30101841,87.96,143,-95.75,2.00,23664.67,20519.61
L1800 (2).gen,2024-11-22 15:11:58.500	,MS1,106.34628601,-6.30100410,87.91,143,-96.12,0.00,14692.21,17487.45
L1800 (2).gen,2024-11-22 15:11:59.500	,MS1,106.34625052,-6.30097941,87.82,143,-99.81,1.00,12911.62,6823.14
L1800 (2).gen,2024-11-22 15:12:00.500	,MS1,106.34620184,-6.30094623,87.54,143,-96.31,1.00,9483.42,8993.04
L1800 (2).gen,2024-11-22 15:12:01.500	,MS1,106.34617163,-6.30092627,87.25,143,-96.62,3.00,9756.29,12171.02
L1800 (2).gen,2024-11-22 15:12:02.500	,MS1,106.34613550,-6.30090345,87.08,143,-96.44,3.50,24256.18,14755.02
L1800 (2).gen,2024-11-22 15:12:03.500	,MS1,106.34610355,-6.30088250,87.07,143,-99.25,1.50,20832.50,10133.45
L1800 (2).gen,2024-11-22 15:12:04.500	,MS1,106.34607345,-6.30086092,87.07,143,-100.75,-0.50,12684.00,4733.25
L1800 (2).gen,2024-11-22 15:12:05.500	,MS1,106.34604163,-6.30083864,86.99,143,-102.25,0.00,15894.28,9615.58
L1800 (2).gen,2024-11-22 15:12:06.500	,MS1,106.34601070,-6.30081830,87.05,143,-101.38,0.00,14626.53,8196.99
L1800 (2).gen,2024-11-22 15:12:07.500	,MS1,106.34598422,-6.30080104,87.01,143,-101.12,2.00,10012.95,7709.24
L1800 (2).gen,2024-11-22 15:12:08.500	,MS1,106.34596267,-6.30078621,86.90,143,-104.12,-0.50,12938.66,8392.78
L1800 (2).gen,2024-11-22 15:12:09.500	,MS1,106.34594492,-6.30077354,87.07,143,-102.81,0.00,15364.83,10954.50
L1800 (2).gen,2024-11-22 15:12:10.500	,MS1,106.34593083,-6.30076162,87.06,143,-104.88,5.00,20202.53,8027.86
L1800 (2).gen,2024-11-22 15:12:11.500	,MS1,106.34591350,-6.30074681,86.82,143,-105.75,1.00,20509.67,5765.31
L1800 (2).gen,2024-11-22 15:12:12.500	,MS1,106.34589248,-6.30073081,86.69,143,-102.94,1.50,43889.68,8413.59
L1800 (2).gen,2024-11-22 15:12:13.500	,MS1,106.34587216,-6.30071596,86.55,143,-102.12,3.00,34410.11,9240.19
L1800 (2).gen,2024-11-22 15:12:14.500	,MS1,106.34584960,-6.30070180,86.54,143,-102.62,3.00,11838.13,8322.83
L1800 (2).gen,2024-11-22 15:12:15.500	,MS1,106.34583376,-6.30069286,86.53,143,-103.56,2.00,7075.46,5763.90
L1800 (2).gen,2024-11-22 15:12:16.500	,MS1,106.34582031,-6.30068498,86.35,143,-103.88,0.00,23984.83,7299.97
L1800 (2).gen,2024-11-22 15:12:17.500	,MS1,106.34581013,-6.30067621,86.05,143,-105.38,1.00,23832.52,9493.55
L1800 (2).gen,2024-11-22 15:12:18.500	,MS1,106.34579273,-6.30066101,85.57,143,-104.88,-1.00,21904.83,5534.44
L1800 (2).gen,2024-11-22 15:12:19.500	,MS1,106.34577860,-6.30064981,85.40,143,-105.69,-1.00,16002.30,5198.15
L1800 (2).gen,2024-11-22 15:12:20.500	,MS1,106.34576062,-6.30063770,85.23,158,-103.19,-1.00,7118.67,4429.23
L1800 (2).gen,2024-11-22 15:12:21.500	,MS1,106.34573307,-6.30062060,85.05,158,-107.25,-6.00,4583.74,2790.43
L1800 (2).gen,2024-11-22 15:12:22.500	,MS1,106.34571612,-6.30060994,84.99,143,-101.00,0.50,23481.12,7516.80
L1800 (2).gen,2024-11-22 15:12:23.500	,MS1,106.34569069,-6.30059333,84.86,143,-101.38,3.00,25304.02,6942.42
L1800 (2).gen,2024-11-22 15:12:24.500	,MS1,106.34566792,-6.30057727,84.82,143,-103.06,4.50,47167.48,7116.39
L1800 (2).gen,2024-11-22 15:12:25.500	,MS1,106.34564709,-6.30056275,84.92,143,-105.94,1.00,46170.35,6894.91
L1800 (2).gen,2024-11-22 15:12:26.500	,MS1,106.34562364,-6.30054785,85.01,143,-106.75,2.00,34923.53,5595.76
L1800 (2).gen,2024-11-22 15:12:27.500	,MS1,106.34560105,-6.30053500,85.02,143,-108.50,0.00,29439.27,4349.63
L1800 (2).gen,2024-11-22 15:12:28.500	,MS1,106.34557410,-6.30052154,84.80,143,-108.00,0.50,18278.49,2239.55
L1800 (2).gen,2024-11-22 15:12:29.500	,MS1,106.34555635,-6.30051379,84.45,421,-103.50,3.00,4071.66,2585.49
L1800 (2).gen,2024-11-22 15:12:30.500	,MS1,106.34553571,-6.30050374,84.16,421,-104.62,0.00,3747.27,2905.90
L1800 (2).gen,2024-11-22 15:12:31.500	,MS1,106.34551357,-6.30049183,84.02,421,-102.94,3.50,9255.55,820.70
L1800 (2).gen,2024-11-22 15:12:32.500	,MS1,106.34548444,-6.30047752,83.89,421,-100.62,9.00,16095.97,1102.62
L1800 (2).gen,2024-11-22 15:12:33.500	,MS1,106.34546546,-6.30046751,83.73,421,-105.56,1.50,4533.60,1111.70
L1800 (2).gen,2024-11-22 15:12:34.500	,MS1,106.34544272,-6.30045362,83.41,421,-108.31,1.00,4920.16,1407.78
L1800 (2).gen,2024-11-22 15:12:35.500	,MS1,106.34540753,-6.30043195,83.25,421,-105.06,1.00,9795.61,926.43
L1800 (2).gen,2024-11-22 15:12:36.500	,MS1,106.34536091,-6.30040571,83.07,421,-105.38,-5.00,5888.32,747.08
L1800 (2).gen,2024-11-22 15:12:37.500	,MS1,106.34531902,-6.30038945,82.75,421,-103.31,-3.50,6947.82,1137.08
L1800 (2).gen,2024-11-22 15:12:38.500	,MS1,106.34527986,-6.30037655,82.44,421,-103.06,-1.50,5412.19,618.56
L1800 (2).gen,2024-11-22 15:12:39.500	,MS1,106.34523513,-6.30036244,82.29,421,-98.88,-8.50,3362.98,2362.65
L1800 (2).gen,2024-11-22 15:12:40.500	,MS1,106.34518808,-6.30034882,82.08,421,-104.38,-1.00,3159.52,1555.45
L1800 (2).gen,2024-11-22 15:12:41.500	,MS1,106.34514168,-6.30033583,81.98,421,-102.69,0.00,6675.83,2843.93
L1800 (2).gen,2024-11-22 15:12:42.500	,MS1,106.34509640,-6.30032357,82.22,421,-100.31,0.00,2824.54,2651.52
L1800 (2).gen,2024-11-22 15:12:43.500	,MS1,106.34505181,-6.30031237,82.22,421,-100.69,1.50,5747.92,2545.59
L1800 (2).gen,2024-11-22 15:12:44.500	,MS1,106.34500266,-6.30029989,81.90,421,-101.75,0.00,4303.84,2251.20
L1800 (2).gen,2024-11-22 15:12:45.500	,MS1,106.34496895,-6.30028993,81.68,143,-104.69,0.50,12735.76,7736.19
L1800 (2).gen,2024-11-22 15:12:46.500	,MS1,106.34492085,-6.30027445,81.51,143,-105.19,4.00,13000.13,9708.16
L1800 (2).gen,2024-11-22 15:12:47.500	,MS1,106.34487832,-6.30026263,81.49,143,-107.50,2.50,13755.55,4042.88
L1800 (2).gen,2024-11-22 15:12:48.500	,MS1,106.34483825,-6.30025376,81.47,143,-110.19,-0.50,35897.07,3693.73
L1800 (2).gen,2024-11-22 15:12:49.500	,MS1,106.34479636,-6.30024507,81.53,143,-108.88,0.00,22001.12,3847.71
L1800 (2).gen,2024-11-22 15:12:50.500	,MS1,106.34476049,-6.30023777,81.38,143,-110.81,-3.00,28933.50,2944.34
L1800 (2).gen,2024-11-22 15:12:51.500	,MS1,106.34473848,-6.30023324,81.18,143,-109.38,-1.50,11301.48,967.79
L1800 (2).gen,2024-11-22 15:12:52.500	,MS1,106.34470647,-6.30022442,81.16,421,-107.69,-1.50,1321.94,2680.71
L1800 (2).gen,2024-11-22 15:12:53.500	,MS1,106.34466856,-6.30021489,80.99,421,-103.62,2.50,6754.59,1706.75
L1800 (2).gen,2024-11-22 15:12:54.500	,MS1,106.34460491,-6.30019868,80.69,421,-103.50,0.00,4619.75,811.99
L1800 (2).gen,2024-11-22 15:12:55.500	,MS1,106.34455399,-6.30018624,80.52,421,-107.44,-4.00,2665.02,1123.42
L1800 (2).gen,2024-11-22 15:12:56.500	,MS1,106.34450472,-6.30017495,80.51,421,-109.44,-6.00,911.07,635.61
L1800 (2).gen,2024-11-22 15:12:57.500	,MS1,106.34446686,-6.30016569,80.50,143,-109.31,-5.50,9417.45,4447.98
L1800 (2).gen,2024-11-22 15:12:58.500	,MS1,106.34440624,-6.30014860,80.33,143,-111.00,-5.00,10531.76,5046.25
L1800 (2).gen,2024-11-22 15:12:59.500	,MS1,106.34436819,-6.30013687,80.22,143,-105.31,-3.50,2949.72,2600.09
L1800 (2).gen,2024-11-22 15:13:00.500	,MS1,106.34430947,-6.30011548,79.98,255,-103.50,-4.00,4252.43,2048.06
L1800 (2).gen,2024-11-22 15:13:01.500	,MS1,106.34426276,-6.30009599,79.94,255,-107.44,-1.00,3430.09,763.71
L1800 (2).gen,2024-11-22 15:13:02.500	,MS1,106.34421209,-6.30007203,79.93,255,-107.75,-5.50,1082.94,653.01
L1800 (2).gen,2024-11-22 15:13:03.500	,MS1,106.34417444,-6.30005318,79.92,421,-105.75,0.00,3179.21,2254.11
L1800 (2).gen,2024-11-22 15:13:04.500	,MS1,106.34412377,-6.30003322,80.10,421,-106.00,-0.50,507.84,2128.80
L1800 (2).gen,2024-11-22 15:13:05.500	,MS1,106.34407231,-6.30002035,80.04,421,-107.38,-3.00,9473.73,3040.45
L1800 (2).gen,2024-11-22 15:13:06.500	,MS1,106.34402928,-6.30001291,80.02,421,-108.56,-2.00,4183.78,1551.44
L1800 (2).gen,2024-11-22 15:13:07.500	,MS1,106.34398492,-6.30000827,79.98,421,-105.25,2.00,5712.50,1334.26
L1800 (2).gen,2024-11-22 15:13:08.500	,MS1,106.34394082,-6.30000799,79.65,421,-101.44,0.50,7474.23,749.58
L1800 (2).gen,2024-11-22 15:13:09.500	,MS1,106.34390600,-6.30001149,79.65,421,-102.50,1.00,8187.39,908.64
L1800 (2).gen,2024-11-22 15:13:10.500	,MS1,106.34387536,-6.30001744,79.65,421,-99.56,-0.50,11250.79,1049.92
L1800 (2).gen,2024-11-22 15:13:11.500	,MS1,106.34383714,-6.30002516,79.65,421,-101.88,4.00,13361.44,2123.79
L1800 (2).gen,2024-11-22 15:13:12.500	,MS1,106.34378111,-6.30003687,79.65,421,-101.38,2.50,11020.22,2910.95
L1800 (2).gen,2024-11-22 15:13:13.500	,MS1,106.34373927,-6.30004562,79.65,421,-98.38,4.50,35868.48,9003.01
L1800 (2).gen,2024-11-22 15:13:14.500	,MS1,106.34369631,-6.30005447,79.65,421,-95.56,5.00,4680.38,2065.44
L1800 (2).gen,2024-11-22 15:13:15.500	,MS1,106.34365299,-6.30006553,79.65,421,-98.50,0.00,10250.28,4646.47
L1800 (2).gen,2024-11-22 15:13:16.500	,MS1,106.34360892,-6.30007803,79.65,421,-96.50,3.50,4524.52,4066.33
L1800 (2).gen,2024-11-22 15:13:17.500	,MS1,106.34356038,-6.30008981,79.65,421,-94.88,5.00,22859.77,12430.68
L1800 (2).gen,2024-11-22 15:13:18.500	,MS1,106.34352435,-6.30009658,79.65,421,-94.88,6.00,23857.24,14001.16
L1800 (2).gen,2024-11-22 15:13:19.500	,MS1,106.34346153,-6.30010248,79.65,421,-83.75,10.00,32948.61,16134.41
L1800 (2).gen,2024-11-22 15:13:20.500	,MS1,106.34341339,-6.30010285,79.65,421,-89.81,6.50,21001.71,5381.25
L1800 (2).gen,2024-11-22 15:13:21.500	,MS1,106.34336213,-6.30009967,79.65,421,-93.69,1.00,3661.91,1904.69
L1800 (2).gen,2024-11-22 15:13:22.500	,MS1,106.34331129,-6.30009629,79.65,421,-91.81,6.50,14816.29,4782.27
L1800 (2).gen,2024-11-22 15:13:23.500	,MS1,106.34326089,-6.30009190,79.65,421,-94.81,4.00,11774.08,2930.83
L1800 (2).gen,2024-11-22 15:13:24.500	,MS1,106.34321996,-6.30008668,79.65,421,-91.25,3.00,5653.18,2243.20
L1800 (2).gen,2024-11-22 15:13:25.500	,MS1,106.34317790,-6.30008028,79.65,421,-95.62,0.00,13813.09,3653.68
L1800 (2).gen,2024-11-22 15:13:26.500	,MS1,106.34314288,-6.30007379,79.65,421,-89.12,-0.50,12204.96,4262.16
L1800 (2).gen,2024-11-22 15:13:27.500	,MS1,106.34311888,-6.30006828,79.65,421,-92.00,2.50,16266.98,12948.80
L1800 (2).gen,2024-11-22 15:13:28.500	,MS1,106.34310379,-6.30006395,79.65,421,-96.25,0.00,10353.25,4909.28
L1800 (2).gen,2024-11-22 15:13:29.500	,MS1,106.34307961,-6.30005819,79.65,421,-102.94,-1.50,5486.74,3219.82
L1800 (2).gen,2024-11-22 15:13:30.500	,MS1,106.34304779,-6.30005023,79.65,421,-100.56,-3.00,2510.50,2046.02
L1800 (2).gen,2024-11-22 15:13:31.500	,MS1,106.34301386,-6.30004185,79.65,421,-99.44,-1.50,605.63,776.48
L1800 (2).gen,2024-11-22 15:13:32.500	,MS1,106.34296324,-6.30003015,79.65,421,-107.38,-12.00,1313.03,3239.82
L1800 (2).gen,2024-11-22 15:13:33.500	,MS1,106.34292587,-6.30002258,79.65,158,-101.19,-4.00,9009.69,2722.08
L1800 (2).gen,2024-11-22 15:13:34.500	,MS1,106.34285663,-6.30001020,79.65,158,-101.25,-2.00,4477.76,2439.70
L1800 (2).gen,2024-11-22 15:13:35.500	,MS1,106.34278847,-6.30000082,79.65,158,-103.56,-1.00,9049.63,3241.10
L1800 (2).gen,2024-11-22 15:13:36.500	,MS1,106.34273873,-6.29999641,79.65,158,-103.50,-2.00,3541.91,3486.08
L1800 (2).gen,2024-11-22 15:13:37.500	,MS1,106.34267877,-6.29999648,79.65,158,-104.25,0.00,4767.44,6027.91
L1800 (2).gen,2024-11-22 15:13:38.500	,MS1,106.34262111,-6.30000420,79.65,158,-101.44,-0.50,8053.22,3662.31
L1800 (2).gen,2024-11-22 15:13:39.500	,MS1,106.34256369,-6.30001555,79.65,158,-105.25,-3.50,3436.47,3125.69
L1800 (2).gen,2024-11-22 15:13:40.500	,MS1,106.34249829,-6.30003025,79.65,158,-102.56,0.50,9059.90,2798.02
L1800 (2).gen,2024-11-22 15:13:41.500	,MS1,106.34244186,-6.30004267,79.65,158,-102.50,-1.00,4296.16,5247.07
L1800 (2).gen,2024-11-22 15:13:42.500	,MS1,106.34237522,-6.30005190,79.65,158,-103.25,0.50,10749.21,4243.33
L1800 (2).gen,2024-11-22 15:13:43.500	,MS1,106.34231148,-6.30005523,79.65,158,-103.62,-5.50,5370.40,4287.86
L1800 (2).gen,2024-11-22 15:13:44.500	,MS1,106.34225363,-6.30005721,79.65,158,-104.75,-2.00,2633.21,2445.39
L1800 (2).gen,2024-11-22 15:13:45.500	,MS1,106.34220439,-6.30005870,79.65,158,-105.25,-1.50,3585.86,2410.70
L1800 (2).gen,2024-11-22 15:13:46.500	,MS1,106.34217062,-6.30005954,79.65,158,-103.88,0.00,2030.29,4172.60
L1800 (2).gen,2024-11-22 15:13:47.500	,MS1,106.34211166,-6.30006329,79.65,158,-104.81,-1.50,3466.66,5828.88
L1800 (2).gen,2024-11-22 15:13:48.500	,MS1,106.34203436,-6.30006910,79.65,158,-105.12,-6.50,1532.59,2030.84
L1800 (2).gen,2024-11-22 15:13:49.500	,MS1,106.34200258,-6.30007233,79.65,143,-99.38,0.50,21730.75,11679.07
L1800 (2).gen,2024-11-22 15:13:50.500	,MS1,106.34194172,-6.30007913,79.65,143,-103.12,0.00,27114.35,8497.55
L1800 (2).gen,2024-11-22 15:13:51.500	,MS1,106.34188388,-6.30008325,79.65,143,-104.69,2.00,41185.54,8054.61
L1800 (2).gen,2024-11-22 15:13:52.500	,MS1,106.34183436,-6.30008433,79.65,143,-105.25,1.50,38037.20,5200.66
L1800 (2).gen,2024-11-22 15:13:53.500	,MS1,106.34177495,-6.30008561,79.65,143,-104.62,-2.00,38075.90,4458.40
L1800 (2).gen,2024-11-22 15:13:54.500	,MS1,106.34172124,-6.30008920,79.65,143,-104.62,0.00,18118.27,4146.85
L1800 (2).gen,2024-11-22 15:13:55.500	,MS1,106.34166243,-6.30009518,79.65,143,-104.81,-2.50,8655.28,3995.86
L1800 (2).gen,2024-11-22 15:13:56.500	,MS1,106.34161104,-6.30010108,79.65,143,-102.81,-2.00,8942.54,4200.14
L1800 (2).gen,2024-11-22 15:13:57.500	,MS1,106.34155629,-6.30010840,79.65,143,-103.31,-1.00,11505.57,11319.23
L1800 (2).gen,2024-11-22 15:13:58.500	,MS1,106.34150301,-6.30011733,79.65,143,-103.75,-1.00,15505.66,7713.76
L1800 (2).gen,2024-11-22 15:13:59.500	,MS1,106.34144476,-6.30012945,79.65,143,-107.88,-1.00,13359.52,3505.41
L1800 (2).gen,2024-11-22 15:14:00.500	,MS1,106.34139575,-6.30014247,79.65,143,-110.12,-5.00,9838.91,1598.11
L1800 (2).gen,2024-11-22 15:14:01.500	,MS1,106.34134516,-6.30015887,79.65,143,-108.12,-3.00,11647.04,1789.82
L1800 (2).gen,2024-11-22 15:14:02.500	,MS1,106.34129697,-6.30017629,79.65,143,-107.94,-4.00,6016.16,2367.77
L1800 (2).gen,2024-11-22 15:14:03.500	,MS1,106.34126003,-6.30019227,79.65,143,-109.62,-3.00,8394.85,2754.62
L1800 (2).gen,2024-11-22 15:14:04.500	,MS1,106.34121952,-6.30021278,79.65,143,-109.00,0.00,14377.49,4966.71
L1800 (2).gen,2024-11-22 15:14:05.500	,MS1,106.34117935,-6.30023416,79.65,143,-108.31,-5.50,9030.95,1726.91
L1800 (2).gen,2024-11-22 15:14:06.500	,MS1,106.34110829,-6.30027270,79.65,143,-110.12,-7.00,10798.96,3124.68
L1800 (2).gen,2024-11-22 15:14:07.500	,MS1,106.34105916,-6.30030040,79.65,143,-110.88,-4.00,9132.04,1703.85
L1800 (2).gen,2024-11-22 15:14:08.500	,MS1,106.34101294,-6.30032558,79.65,143,-107.25,-4.00,10022.18,1275.96
L1800 (2).gen,2024-11-22 15:14:09.500	,MS1,106.34096632,-6.30034957,79.65,143,-109.62,-2.00,9669.18,3221.26
L1800 (2).gen,2024-11-22 15:14:10.500	,MS1,106.34091644,-6.30037223,79.65,143,-109.06,-3.00,7315.26,2469.63
L1800 (2).gen,2024-11-22 15:14:11.500	,MS1,106.34086741,-6.30039256,79.65,143,-107.88,-3.00,6822.18,3874.11
L1800 (2).gen,2024-11-22 15:14:12.500	,MS1,106.34081628,-6.30041367,79.65,143,-108.94,-2.00,3538.25,3651.83
L1800 (2).gen,2024-11-22 15:14:13.500	,MS1,106.34076835,-6.30043267,79.65,143,-110.12,-1.50,8472.60,4032.32
L1800 (2).gen,2024-11-22 15:14:14.500	,MS1,106.34071977,-6.30045297,79.65,143,-110.38,-3.50,13138.99,5135.98
L1800 (2).gen,2024-11-22 15:14:15.500	,MS1,106.34067782,-6.30047139,79.65,143,-109.88,-5.00,10079.90,2635.78
L1800 (2).gen,2024-11-22 15:14:16.500	,MS1,106.34064356,-6.30048738,79.65,143,-111.19,-4.50,11488.74,1142.12
L1800 (2).gen,2024-11-22 15:14:17.500	,MS1,106.34061311,-6.30050272,79.65,143,-113.75,-9.50,8467.48,901.54
L1800 (2).gen,2024-11-22 15:14:18.500	,MS1,106.34057999,-6.30052442,79.65,143,-114.56,-15.00,5394.00,870.44
