File Name,Time,MS,Longitude,Latitude,Height(m),"LTE PCC Serving PCI","LTE PCC Serving RSRP(dBm)","LTE PCC Serving SINR(dB)","LTE DL App Throughput(kbps)","LTE UL App Throughput(kbps)"
L1800 (11).gen,2024-10-18 17:17:06.500	,MS1,107.09131153,-6.39122912,70.41,53,-86.82,14.33,7204.32,1477.33
L1800 (11).gen,2024-10-18 17:17:07.500	,MS1,107.09128116,-6.39122146,70.25,53,-87.74,9.00,16992.84,2288.06
L1800 (11).gen,2024-10-18 17:17:08.500	,MS1,107.09124538,-6.39121338,70.24,53,-87.76,8.75,13783.46,1967.39
L1800 (11).gen,2024-10-18 17:17:09.500	,MS1,107.09121244,-6.39120667,70.25,53,-88.46,8.25,13056.67,2058.35
L1800 (11).gen,2024-10-18 17:17:10.500	,MS1,107.09118101,-6.39120055,70.46,53,-87.77,11.25,10454.96,1995.80
L1800 (11).gen,2024-10-18 17:17:11.500	,MS1,107.09114799,-6.39119481,70.67,53,-87.35,8.25,10096.22,2678.14
L1800 (11).gen,2024-10-18 17:17:12.500	,MS1,107.09111692,-6.39118621,70.97,53,-87.48,8.00,15015.23,2873.71
L1800 (11).gen,2024-10-18 17:17:13.500	,MS1,107.09108621,-6.39117443,71.18,53,-87.95,8.33,9905.56,3139.89
L1800 (11).gen,2024-10-18 17:17:14.500	,MS1,107.09105691,-6.39116437,71.32,53,-88.36,5.25,6522.67,2954.41
L1800 (11).gen,2024-10-18 17:17:15.500	,MS1,107.09102765,-6.39115407,71.70,53,-87.51,6.00,23279.20,4431.45
L1800 (11).gen,2024-10-18 17:17:16.500	,MS1,107.09100603,-6.39114349,71.96,53,-90.09,6.25,7509.49,2941.13
L1800 (11).gen,2024-10-18 17:17:17.500	,MS1,107.09099096,-6.39112888,72.15,53,-90.80,6.25,9815.30,2957.22
L1800 (11).gen,2024-10-18 17:17:18.500	,MS1,107.09098340,-6.39110775,72.26,53,-89.74,10.50,6800.70,3118.85
L1800 (11).gen,2024-10-18 17:17:19.500	,MS1,107.09098824,-6.39108462,72.52,53,-88.00,10.00,10079.74,2961.36
L1800 (11).gen,2024-10-18 17:17:20.500	,MS1,107.09099565,-6.39106165,72.35,53,-88.18,10.75,2519.11,2530.44
L1800 (11).gen,2024-10-18 17:17:21.500	,MS1,107.09100287,-6.39103763,72.10,53,-87.65,12.25,7913.61,3027.13
L1800 (11).gen,2024-10-18 17:17:22.500	,MS1,107.09100732,-6.39101811,72.03,53,-87.34,12.00,10126.86,3250.80
L1800 (11).gen,2024-10-18 17:17:23.500	,MS1,107.09101120,-6.39100399,71.93,53,-88.61,13.50,13480.62,3648.00
L1800 (11).gen,2024-10-18 17:17:24.500	,MS1,107.09101439,-6.39099281,71.49,53,-89.99,12.25,3949.83,2904.10
L1800 (11).gen,2024-10-18 17:17:25.500	,MS1,107.09101493,-6.39099089,71.39,53,-89.57,13.25,5017.07,2662.87
L1800 (11).gen,2024-10-18 17:17:26.500	,MS1,107.09101594,-6.39098569,71.01,53,-90.14,13.33,10816.54,3155.86
L1800 (11).gen,2024-10-18 17:17:27.500	,MS1,107.09101630,-6.39098380,70.87,53,-91.46,12.25,11198.53,3760.64
L1800 (11).gen,2024-10-18 17:17:28.500	,MS1,107.09101836,-6.39097992,70.48,53,-88.69,13.50,9625.20,2680.30
L1800 (11).gen,2024-10-18 17:17:29.500	,MS1,107.09101883,-6.39097904,70.39,53,-90.08,12.00,4732.64,2602.73
L1800 (11).gen,2024-10-18 17:17:30.500	,MS1,107.09101883,-6.39097904,70.39,53,-89.58,13.25,8282.94,2514.42
L1800 (11).gen,2024-10-18 17:17:31.500	,MS1,107.09101883,-6.39097904,70.39,53,-91.17,13.50,7885.03,2238.52
L1800 (11).gen,2024-10-18 17:17:32.500	,MS1,107.09101565,-6.39097255,70.33,53,-88.43,14.50,8256.48,2709.08
L1800 (11).gen,2024-10-18 17:17:33.500	,MS1,107.09101234,-6.39095927,70.29,53,-86.38,17.00,14061.96,2799.68
L1800 (11).gen,2024-10-18 17:17:34.500	,MS1,107.09101383,-6.39094098,70.15,53,-84.21,16.00,10255.22,2472.57
L1800 (11).gen,2024-10-18 17:17:35.500	,MS1,107.09101545,-6.39092145,69.92,53,-87.41,15.00,6866.03,2348.04
L1800 (11).gen,2024-10-18 17:17:36.500	,MS1,107.09101616,-6.39090046,69.77,53,-88.01,12.75,4974.52,2626.23
L1800 (11).gen,2024-10-18 17:17:37.500	,MS1,107.09101701,-6.39087404,69.74,53,-87.24,14.75,12804.11,2802.41
L1800 (11).gen,2024-10-18 17:17:38.500	,MS1,107.09101982,-6.39084655,69.71,53,-85.14,17.00,3924.30,2118.80
L1800 (11).gen,2024-10-18 17:17:39.500	,MS1,107.09102258,-6.39081929,69.70,53,-89.33,13.50,8603.38,2204.05
L1800 (11).gen,2024-10-18 17:17:40.500	,MS1,107.09102496,-6.39079103,69.70,53,-85.19,14.25,5519.10,1628.06
L1800 (11).gen,2024-10-18 17:17:41.500	,MS1,107.09102781,-6.39075963,69.76,53,-86.78,17.33,12872.66,2227.27
L1800 (11).gen,2024-10-18 17:17:42.500	,MS1,107.09103189,-6.39073032,69.91,53,-89.43,13.75,8698.20,1659.35
L1800 (11).gen,2024-10-18 17:17:43.500	,MS1,107.09103847,-6.39069760,70.19,53,-86.42,12.25,9961.76,1647.49
L1800 (11).gen,2024-10-18 17:17:44.500	,MS1,107.09104577,-6.39066609,70.32,53,-87.21,11.00,20416.73,1850.83
L1800 (11).gen,2024-10-18 17:17:45.500	,MS1,107.09105004,-6.39064116,70.38,53,-87.62,12.50,12790.30,1769.51
L1800 (11).gen,2024-10-18 17:17:46.500	,MS1,107.09105389,-6.39062094,70.49,53,-86.21,15.00,7741.67,1811.37
L1800 (11).gen,2024-10-18 17:17:47.500	,MS1,107.09105940,-6.39059936,70.57,53,-82.83,17.00,19160.81,2300.68
L1800 (11).gen,2024-10-18 17:17:48.500	,MS1,107.09106463,-6.39058359,70.48,53,-80.33,17.25,5543.96,1568.80
L1800 (11).gen,2024-10-18 17:17:49.500	,MS1,107.09106900,-6.39056607,70.25,53,-82.12,16.67,12307.78,1971.08
L1800 (11).gen,2024-10-18 17:17:50.500	,MS1,107.09107046,-6.39055068,69.94,53,-81.77,16.75,5973.32,1928.29
L1800 (11).gen,2024-10-18 17:17:51.500	,MS1,107.09106745,-6.39053062,69.71,53,-77.88,19.75,15914.51,2585.22
L1800 (11).gen,2024-10-18 17:17:52.500	,MS1,107.09106073,-6.39050972,69.44,53,-76.98,15.75,12254.69,2359.58
L1800 (11).gen,2024-10-18 17:17:53.500	,MS1,107.09105311,-6.39048270,69.33,53,-72.84,19.50,9548.42,2664.67
L1800 (11).gen,2024-10-18 17:17:54.500	,MS1,107.09104953,-6.39045609,69.32,53,-72.32,20.25,10403.33,2384.93
L1800 (11).gen,2024-10-18 17:17:55.500	,MS1,107.09105222,-6.39043407,69.18,53,-72.43,17.75,11704.13,2078.98
L1800 (11).gen,2024-10-18 17:17:56.500	,MS1,107.09106150,-6.39041813,69.02,53,-71.79,19.67,9445.34,2157.41
L1800 (11).gen,2024-10-18 17:17:57.500	,MS1,107.09107717,-6.39040741,69.04,53,-75.31,17.25,15096.99,2257.30
L1800 (11).gen,2024-10-18 17:17:58.500	,MS1,107.09109909,-6.39040224,69.05,53,-72.86,18.75,21285.49,2418.80
L1800 (11).gen,2024-10-18 17:17:59.500	,MS1,107.09112028,-6.39040155,69.02,53,-71.39,10.25,21622.57,2031.73
L1800 (11).gen,2024-10-18 17:18:00.500	,MS1,107.09114023,-6.39040002,68.85,53,-68.49,12.75,27638.32,2654.06
L1800 (11).gen,2024-10-18 17:18:01.500	,MS1,107.09115769,-6.39039343,68.70,53,-71.46,13.50,19773.13,1766.20
L1800 (11).gen,2024-10-18 17:18:02.500	,MS1,107.09116918,-6.39038079,68.60,53,-74.52,14.75,30272.13,2141.16
L1800 (11).gen,2024-10-18 17:18:03.500	,MS1,107.09117508,-6.39035795,68.32,53,-74.14,16.33,25895.58,1343.20
L1800 (11).gen,2024-10-18 17:18:04.500	,MS1,107.09117365,-6.39032957,67.99,53,-74.56,15.00,28923.64,2702.38
L1800 (11).gen,2024-10-18 17:18:05.500	,MS1,107.09116838,-6.39029821,67.76,53,-73.54,16.33,,
L1800 (10).gen,2024-10-18 17:18:59.500	,MS1,,,,53,-84.79,10.00,,
L1800 (10).gen,2024-10-18 17:19:00.500	,MS1,107.09216819,-6.38901771,69.70,53,-88.18,8.00,,
L1800 (10).gen,2024-10-18 17:19:01.500	,MS1,107.09217456,-6.38899210,69.72,53,-90.56,4.75,,
L1800 (10).gen,2024-10-18 17:19:02.500	,MS1,107.09218022,-6.38895474,69.65,53,-88.01,5.50,,
L1800 (10).gen,2024-10-18 17:19:03.500	,MS1,107.09218016,-6.38891190,69.54,53,-87.97,4.67,,
L1800 (10).gen,2024-10-18 17:19:04.500	,MS1,107.09217500,-6.38887065,69.50,53,-84.37,8.25,,
L1800 (10).gen,2024-10-18 17:19:05.500	,MS1,107.09216630,-6.38882167,69.39,53,-90.19,2.25,,
L1800 (10).gen,2024-10-18 17:19:06.500	,MS1,107.09215468,-6.38877049,69.30,53,-91.93,-3.50,,
L1800 (10).gen,2024-10-18 17:19:07.500	,MS1,107.09214392,-6.38872109,69.28,53,-94.64,-4.50,,
L1800 (10).gen,2024-10-18 17:19:08.500	,MS1,107.09213289,-6.38867272,69.23,53,-92.10,-1.25,,
L1800 (10).gen,2024-10-18 17:19:09.500	,MS1,107.09212463,-6.38863740,69.20,154,-87.46,-5.25,,
L1800 (10).gen,2024-10-18 17:19:10.500	,MS1,107.09211719,-6.38859905,69.30,154,-90.09,-1.00,,
L1800 (10).gen,2024-10-18 17:19:11.500	,MS1,107.09211125,-6.38856704,69.37,154,-89.61,-2.75,,
L1800 (10).gen,2024-10-18 17:19:12.500	,MS1,107.09210331,-6.38854621,69.44,154,-91.42,-4.25,,
L1800 (10).gen,2024-10-18 17:19:13.500	,MS1,107.09209471,-6.38852937,69.33,154,-93.59,-3.75,,
L1800 (10).gen,2024-10-18 17:19:14.500	,MS1,107.09208207,-6.38851840,69.37,154,-95.56,-4.50,24.06,23.51
L1800 (10).gen,2024-10-18 17:19:15.500	,MS1,107.09206820,-6.38850641,69.27,154,-96.50,-3.25,3261.58,8555.81
L1800 (10).gen,2024-10-18 17:19:16.500	,MS1,107.09205564,-6.38849547,69.15,154,-93.94,-3.75,5918.58,6350.74
L1800 (10).gen,2024-10-18 17:19:17.500	,MS1,107.09204778,-6.38848150,68.96,154,-91.45,-0.67,7068.67,10669.13
L1800 (10).gen,2024-10-18 17:19:18.500	,MS1,107.09204181,-6.38846859,68.96,154,-94.78,-0.75,12605.68,19298.29
L1800 (10).gen,2024-10-18 17:19:19.500	,MS1,107.09203895,-6.38844905,69.04,154,-91.52,-2.25,14606.34,23007.20
L1800 (10).gen,2024-10-18 17:19:20.500	,MS1,107.09203788,-6.38842775,69.19,154,-96.11,-3.00,13047.78,14869.18
L1800 (10).gen,2024-10-18 17:19:21.500	,MS1,107.09203461,-6.38841394,69.38,53,-87.46,4.25,9378.66,10937.75
L1800 (10).gen,2024-10-18 17:19:22.500	,MS1,107.09202707,-6.38839610,69.77,53,-86.26,5.25,8693.32,10534.58
L1800 (10).gen,2024-10-18 17:19:23.500	,MS1,107.09202107,-6.38838213,69.87,53,-83.55,8.00,5354.46,3477.79
L1800 (10).gen,2024-10-18 17:19:24.500	,MS1,107.09201654,-6.38836977,69.90,53,-84.27,6.00,3025.20,4591.22
L1800 (10).gen,2024-10-18 17:19:25.500	,MS1,107.09201339,-6.38835629,69.83,53,-83.22,7.00,3001.87,2308.50
L1800 (10).gen,2024-10-18 17:19:26.500	,MS1,107.09201041,-6.38833964,69.73,53,-83.86,6.50,5072.69,3265.83
L1800 (10).gen,2024-10-18 17:19:27.500	,MS1,107.09200991,-6.38831983,69.54,53,-83.15,6.25,663.05,2911.62
L1800 (10).gen,2024-10-18 17:19:28.500	,MS1,107.09200941,-6.38829683,69.38,53,-82.35,5.50,4872.44,3157.78
L1800 (10).gen,2024-10-18 17:19:29.500	,MS1,107.09200726,-6.38827209,69.18,53,-83.98,3.25,1776.58,2392.45
L1800 (10).gen,2024-10-18 17:19:30.500	,MS1,107.09200467,-6.38824735,68.97,53,-82.37,5.67,2193.72,2614.76
L1800 (10).gen,2024-10-18 17:19:31.500	,MS1,107.09200440,-6.38822149,68.76,53,-83.39,2.50,3403.03,2604.97
L1800 (10).gen,2024-10-18 17:19:32.500	,MS1,107.09200648,-6.38819412,68.58,53,-84.62,3.75,2783.55,3253.52
L1800 (10).gen,2024-10-18 17:19:33.500	,MS1,107.09200700,-6.38816985,68.47,53,-88.88,1.25,6414.38,2953.10
L1800 (10).gen,2024-10-18 17:19:34.500	,MS1,107.09200645,-6.38814728,68.45,53,-89.03,2.00,3901.76,2387.44
L1800 (10).gen,2024-10-18 17:19:35.500	,MS1,107.09200405,-6.38812415,68.36,53,-82.25,1.75,6987.69,3166.82
L1800 (10).gen,2024-10-18 17:19:36.500	,MS1,107.09199956,-6.38810502,68.39,53,-87.94,-3.50,4806.79,2418.14
L1800 (10).gen,2024-10-18 17:19:37.500	,MS1,107.09199458,-6.38808616,68.40,53,-89.98,-3.67,6631.87,2357.41
L1800 (10).gen,2024-10-18 17:19:38.500	,MS1,107.09199084,-6.38806874,68.24,53,-92.12,-8.75,3150.09,1885.39
L1800 (10).gen,2024-10-18 17:19:39.500	,MS1,107.09198637,-6.38804869,68.02,53,-90.34,-8.75,5501.17,2618.43
L1800 (10).gen,2024-10-18 17:19:40.500	,MS1,107.09198036,-6.38803142,67.96,154,-86.99,-2.50,5589.93,2788.60
L1800 (10).gen,2024-10-18 17:19:41.500	,MS1,107.09197392,-6.38801551,67.84,154,-87.03,-1.50,131.86,7826.38
L1800 (10).gen,2024-10-18 17:19:42.500	,MS1,107.09196696,-6.38799575,67.64,154,-82.70,-2.00,1490.13,36738.33
L1800 (10).gen,2024-10-18 17:19:43.500	,MS1,107.09196489,-6.38797570,67.95,154,-82.19,-0.50,10765.03,16536.31
L1800 (10).gen,2024-10-18 17:19:44.500	,MS1,107.09196367,-6.38795521,67.84,154,-87.38,-2.25,17942.67,23911.48
L1800 (10).gen,2024-10-18 17:19:45.500	,MS1,107.09195620,-6.38793138,67.44,154,-87.34,-3.33,8010.48,6839.52
L1800 (10).gen,2024-10-18 17:19:46.500	,MS1,107.09194928,-6.38791390,67.08,154,-90.67,-5.25,11444.24,20452.09
L1800 (10).gen,2024-10-18 17:19:47.500	,MS1,107.09194226,-6.38789283,66.25,154,-89.35,-2.00,1795.01,2540.76
L1800 (10).gen,2024-10-18 17:19:48.500	,MS1,107.09193488,-6.38786988,65.76,154,-90.77,-5.00,11149.66,25961.28
L1800 (10).gen,2024-10-18 17:19:49.500	,MS1,107.09192589,-6.38784402,65.50,154,-89.48,-4.50,15071.68,22838.93
L1800 (10).gen,2024-10-18 17:19:50.500	,MS1,107.09191500,-6.38781825,65.29,154,-91.59,-6.75,15190.73,33275.22
L1800 (10).gen,2024-10-18 17:19:51.500	,MS1,107.09190508,-6.38779157,65.04,154,-90.71,-7.00,9283.10,20080.91
L1800 (10).gen,2024-10-18 17:19:52.500	,MS1,107.09189551,-6.38776592,64.86,154,-90.03,-7.00,11472.34,23371.53
L1800 (10).gen,2024-10-18 17:19:53.500	,MS1,107.09188792,-6.38774185,64.75,154,-90.33,-6.25,10796.08,24299.56
L1800 (10).gen,2024-10-18 17:19:54.500	,MS1,107.09187873,-6.38771658,63.87,154,-91.31,-0.50,14929.21,37343.65
L1800 (10).gen,2024-10-18 17:19:55.500	,MS1,107.09186840,-6.38768753,63.54,154,-92.47,-4.75,16757.18,34754.40
L1800 (10).gen,2024-10-18 17:19:56.500	,MS1,107.09186310,-6.38766233,63.54,154,-92.40,-4.75,17340.59,32371.78
L1800 (10).gen,2024-10-18 17:19:57.500	,MS1,107.09185871,-6.38764072,63.53,154,-92.82,-2.25,13756.63,13225.22
L1800 (10).gen,2024-10-18 17:19:58.500	,MS1,107.09185061,-6.38761335,63.55,154,-91.84,-5.75,20293.70,25597.00
L1800 (10).gen,2024-10-18 17:19:59.500	,MS1,107.09184238,-6.38758985,63.60,154,-94.39,-5.00,14871.54,16919.38
L1800 (10).gen,2024-10-18 17:20:00.500	,MS1,107.09183613,-6.38756647,63.59,154,-95.88,-5.00,17979.53,20914.36
L1800 (10).gen,2024-10-18 17:20:01.500	,MS1,107.09183030,-6.38754386,63.70,154,-95.03,-5.50,14384.50,18418.06
L1800 (10).gen,2024-10-18 17:20:02.500	,MS1,107.09182255,-6.38751640,63.88,154,-89.52,-1.00,12051.25,19876.67
L1800 (10).gen,2024-10-18 17:20:03.500	,MS1,107.09181593,-6.38749506,64.00,154,-93.76,-6.25,20125.54,24219.78
L1800 (10).gen,2024-10-18 17:20:04.500	,MS1,107.09180957,-6.38747613,64.01,154,-92.54,-4.00,12271.10,12165.25
L1800 (10).gen,2024-10-18 17:20:05.500	,MS1,107.09180299,-6.38745584,63.96,154,-92.71,-8.67,13368.86,21302.25
L1800 (10).gen,2024-10-18 17:20:06.500	,MS1,107.09179858,-6.38744069,64.04,154,-93.74,-7.75,7475.26,743.81
L1800 (10).gen,2024-10-18 17:20:07.500	,MS1,107.09178929,-6.38742348,64.18,154,-93.30,-7.00,8362.56,17982.69
L1800 (10).gen,2024-10-18 17:20:08.500	,MS1,107.09178172,-6.38741001,64.40,53,-93.57,-1.50,5470.36,24850.02
L1800 (10).gen,2024-10-18 17:20:09.500	,MS1,107.09177418,-6.38739271,64.64,53,-94.17,-4.75,973.29,938.99
L1800 (10).gen,2024-10-18 17:20:10.500	,MS1,107.09176649,-6.38737711,64.77,53,-94.76,-4.00,1104.70,5008.79
L1800 (10).gen,2024-10-18 17:20:11.500	,MS1,107.09175702,-6.38736005,64.74,53,-96.90,-5.50,135.71,2363.52
L1800 (10).gen,2024-10-18 17:20:12.500	,MS1,107.09174575,-6.38734679,64.67,53,-96.16,-9.33,83.44,1427.56
L1800 (10).gen,2024-10-18 17:20:13.500	,MS1,107.09172994,-6.38733890,64.71,53,-93.62,-4.25,1975.84,4282.80
L1800 (10).gen,2024-10-18 17:20:14.500	,MS1,107.09171497,-6.38733522,64.86,53,-90.54,-1.50,853.76,871.69
L1800 (10).gen,2024-10-18 17:20:15.500	,MS1,107.09169840,-6.38733266,64.92,154,-95.73,-5.00,209.99,4118.34
L1800 (10).gen,2024-10-18 17:20:16.500	,MS1,107.09168871,-6.38733189,65.06,154,-98.47,-4.75,0.64,11.22
L1800 (10).gen,2024-10-18 17:20:17.500	,MS1,107.09168150,-6.38733142,65.26,154,-95.36,-5.00,0.00,0.00
L1800 (10).gen,2024-10-18 17:20:18.500	,MS1,107.09167930,-6.38733128,65.34,154,-95.82,-7.00,4982.75,189.43
L1800 (10).gen,2024-10-18 17:20:19.500	,MS1,107.09167930,-6.38733128,65.34,154,-97.48,-6.67,12301.86,231.85
L1800 (10).gen,2024-10-18 17:20:20.500	,MS1,107.09167930,-6.38733128,65.34,154,-97.38,-4.25,12975.28,1160.72
L1800 (10).gen,2024-10-18 17:20:21.500	,MS1,107.09167352,-6.38733307,65.37,154,-95.05,-1.25,5979.11,725.97
L1800 (10).gen,2024-10-18 17:20:22.500	,MS1,107.09166414,-6.38733645,65.52,154,-96.01,-7.25,21317.68,8455.34
L1800 (10).gen,2024-10-18 17:20:23.500	,MS1,107.09165274,-6.38733805,65.63,154,-95.86,-4.25,13129.22,5163.04
L1800 (10).gen,2024-10-18 17:20:24.500	,MS1,107.09163786,-6.38733968,65.80,154,-96.10,-3.00,15047.40,9104.27
L1800 (10).gen,2024-10-18 17:20:25.500	,MS1,107.09161862,-6.38734223,65.84,154,-94.26,-1.00,12799.11,6417.99
L1800 (10).gen,2024-10-18 17:20:26.500	,MS1,107.09159670,-6.38734445,65.68,154,-95.08,-2.67,15868.12,13185.25
L1800 (10).gen,2024-10-18 17:20:27.500	,MS1,107.09156986,-6.38734651,65.43,154,-92.40,3.00,20239.44,15324.73
L1800 (10).gen,2024-10-18 17:20:28.500	,MS1,107.09154792,-6.38734994,65.24,154,-92.08,1.75,27463.96,17011.13
L1800 (10).gen,2024-10-18 17:20:29.500	,MS1,107.09152699,-6.38735649,65.09,154,-94.74,-1.00,29377.57,18983.42
L1800 (10).gen,2024-10-18 17:20:30.500	,MS1,107.09150718,-6.38736240,64.98,154,-94.10,-0.25,20863.59,19816.54
L1800 (10).gen,2024-10-18 17:20:31.500	,MS1,107.09148398,-6.38736781,64.99,154,-94.92,-2.25,19799.52,15907.14
L1800 (10).gen,2024-10-18 17:20:32.500	,MS1,107.09146295,-6.38737249,65.06,154,-96.74,-2.33,15786.06,11536.34
L1800 (10).gen,2024-10-18 17:20:33.500	,MS1,107.09143957,-6.38737741,65.06,154,-95.85,0.25,12265.70,20657.35
L1800 (10).gen,2024-10-18 17:20:34.500	,MS1,107.09141318,-6.38738164,65.30,154,-97.06,0.00,21721.62,20946.79
L1800 (10).gen,2024-10-18 17:20:35.500	,MS1,107.09138771,-6.38738526,65.62,154,-96.62,-3.25,17505.09,9993.07
L1800 (10).gen,2024-10-18 17:20:36.500	,MS1,107.09136525,-6.38738959,65.96,154,-95.88,0.75,16211.37,10180.01
L1800 (10).gen,2024-10-18 17:20:37.500	,MS1,107.09134417,-6.38739437,66.28,154,-97.08,-3.00,22952.62,18307.87
L1800 (10).gen,2024-10-18 17:20:38.500	,MS1,107.09132090,-6.38740001,66.54,154,-97.04,-1.75,15763.76,14546.57
L1800 (10).gen,2024-10-18 17:20:39.500	,MS1,107.09129855,-6.38740543,66.75,154,-95.17,0.00,16904.96,13373.35
L1800 (10).gen,2024-10-18 17:20:40.500	,MS1,107.09127468,-6.38741090,66.90,154,-95.58,-1.75,18676.63,16656.55
L1800 (10).gen,2024-10-18 17:20:41.500	,MS1,107.09124773,-6.38741662,67.20,154,-93.95,-0.75,14048.85,19090.94
L1800 (10).gen,2024-10-18 17:20:42.500	,MS1,107.09121938,-6.38742411,67.41,154,-94.27,0.25,16466.07,8500.77
L1800 (10).gen,2024-10-18 17:20:43.500	,MS1,107.09119136,-6.38743156,67.63,154,-94.03,1.50,22713.24,18031.28
L1800 (10).gen,2024-10-18 17:20:44.500	,MS1,107.09115663,-6.38743958,67.77,154,-94.41,3.00,20441.06,13732.51
L1800 (10).gen,2024-10-18 17:20:45.500	,MS1,107.09112477,-6.38744818,67.90,154,-93.15,4.75,14999.02,12994.25
L1800 (10).gen,2024-10-18 17:20:46.500	,MS1,107.09110158,-6.38745517,67.94,154,-93.35,2.67,33008.82,21213.56
L1800 (10).gen,2024-10-18 17:20:47.500	,MS1,107.09107660,-6.38746215,68.02,154,-96.49,1.50,23172.50,17127.75
L1800 (10).gen,2024-10-18 17:20:48.500	,MS1,107.09105833,-6.38746720,68.20,154,-93.84,3.25,29134.32,17069.11
L1800 (10).gen,2024-10-18 17:20:49.500	,MS1,107.09103750,-6.38747080,68.25,154,-95.37,1.00,31415.25,16725.06
L1800 (10).gen,2024-10-18 17:20:50.500	,MS1,107.09100833,-6.38747418,68.27,154,-95.17,2.75,27456.83,17573.95
L1800 (10).gen,2024-10-18 17:20:51.500	,MS1,107.09098049,-6.38747770,68.36,154,-95.84,1.25,21101.17,14729.71
L1800 (10).gen,2024-10-18 17:20:52.500	,MS1,107.09095392,-6.38748115,68.51,154,-95.17,3.00,23147.71,14502.72
L1800 (10).gen,2024-10-18 17:20:53.500	,MS1,107.09092921,-6.38748493,68.73,154,-92.40,-0.67,24901.24,9560.90
L1800 (10).gen,2024-10-18 17:20:54.500	,MS1,107.09090229,-6.38749069,68.97,154,-86.70,5.50,16739.61,7919.98
L1800 (10).gen,2024-10-18 17:20:55.500	,MS1,107.09087838,-6.38749646,69.16,154,-76.90,6.00,26787.65,27775.46
L1800 (10).gen,2024-10-18 17:20:56.500	,MS1,107.09085382,-6.38750143,69.33,154,-78.35,6.50,39704.69,26724.20
L1800 (10).gen,2024-10-18 17:20:57.500	,MS1,107.09082517,-6.38750855,69.69,154,-86.60,2.75,23248.03,11737.88
L1800 (10).gen,2024-10-18 17:20:58.500	,MS1,107.09079674,-6.38751457,69.78,154,-87.91,4.00,28976.89,25181.09
L1800 (10).gen,2024-10-18 17:20:59.500	,MS1,107.09077159,-6.38751886,69.66,154,-84.74,3.50,11165.98,10388.10
L1800 (10).gen,2024-10-18 17:21:00.500	,MS1,107.09074103,-6.38752145,69.53,154,-82.62,7.00,15271.36,22449.67
L1800 (10).gen,2024-10-18 17:21:01.500	,MS1,107.09071972,-6.38752119,69.46,154,-85.13,6.50,31803.14,31601.56
L1800 (10).gen,2024-10-18 17:21:02.500	,MS1,107.09069873,-6.38751379,69.27,154,-90.05,6.75,29041.29,16884.72
L1800 (10).gen,2024-10-18 17:21:03.500	,MS1,107.09068066,-6.38749672,69.19,154,-89.17,2.75,18022.19,17359.70
L1800 (10).gen,2024-10-18 17:21:04.500	,MS1,107.09066847,-6.38746536,69.04,154,-91.38,3.50,16956.53,1475.69
L1800 (10).gen,2024-10-18 17:21:05.500	,MS1,107.09066661,-6.38742782,68.89,154,-91.88,1.00,20074.46,21296.27
L1800 (10).gen,2024-10-18 17:21:06.500	,MS1,107.09067325,-6.38739478,68.68,154,-93.01,2.75,13352.24,11079.89
L1800 (10).gen,2024-10-18 17:21:07.500	,MS1,107.09068672,-6.38735769,68.48,154,-94.12,5.33,14786.24,14511.49
L1800 (10).gen,2024-10-18 17:21:08.500	,MS1,107.09069740,-6.38732733,68.20,154,-93.45,2.50,14241.89,14324.94
L1800 (10).gen,2024-10-18 17:21:09.500	,MS1,107.09070659,-6.38729411,67.91,154,-94.65,-0.25,18264.12,14653.49
L1800 (10).gen,2024-10-18 17:21:10.500	,MS1,107.09071560,-6.38725364,67.60,154,-93.34,5.00,19748.80,24481.25
L1800 (10).gen,2024-10-18 17:21:11.500	,MS1,107.09072150,-6.38721731,67.30,154,-91.67,-1.00,15707.55,8258.58
L1800 (10).gen,2024-10-18 17:21:12.500	,MS1,107.09072745,-6.38718256,66.92,154,-89.34,5.75,20647.54,30920.53
L1800 (10).gen,2024-10-18 17:21:13.500	,MS1,107.09073236,-6.38714988,66.50,154,-88.43,2.50,24909.54,17257.36
L1800 (10).gen,2024-10-18 17:21:14.500	,MS1,107.09073856,-6.38711670,66.11,154,-91.94,0.00,21182.62,20583.07
L1800 (10).gen,2024-10-18 17:21:15.500	,MS1,107.09074506,-6.38708919,65.86,154,-92.68,2.50,22670.42,15193.25
L1800 (10).gen,2024-10-18 17:21:16.500	,MS1,107.09075409,-6.38706227,65.79,154,-91.10,1.25,17756.52,18677.46
L1800 (10).gen,2024-10-18 17:21:17.500	,MS1,107.09076257,-6.38703085,65.81,53,-92.15,-4.25,25140.14,18590.88
L1800 (10).gen,2024-10-18 17:21:18.500	,MS1,107.09076690,-6.38700590,65.77,53,-94.84,-11.50,14166.47,7752.30
L1800 (10).gen,2024-10-18 17:21:19.500	,MS1,107.09077376,-6.38697187,65.58,53,-96.99,-6.75,9115.80,3107.64
L1800 (10).gen,2024-10-18 17:21:20.500	,MS1,107.09078255,-6.38694271,65.58,154,-91.85,2.50,4035.69,13493.62
L1800 (10).gen,2024-10-18 17:21:21.500	,MS1,107.09080013,-6.38691694,65.54,154,-84.30,3.50,16598.32,20796.63
L1800 (10).gen,2024-10-18 17:21:22.500	,MS1,107.09082237,-6.38690201,65.48,154,-83.29,7.33,23904.08,21769.75
L1800 (10).gen,2024-10-18 17:21:23.500	,MS1,107.09086015,-6.38689151,65.47,154,-89.18,4.75,32906.32,21782.87
