File Name,Time,MS,Longitude,Latitude,Height(m),"LTE PCC Serving PCI","LTE PCC Serving RSRP(dBm)","LTE PCC Serving SINR(dB)","LTE DL App Throughput(kbps)","LTE UL App Throughput(kbps)"
L2300 (2).gen,2024-11-16 02:23:34.500	,MS1,106.79136453,-6.15238873,27.09,253,-94.66,7.75,19898.09,5682.36
L2300 (2).gen,2024-11-16 02:23:35.500	,MS1,106.79132771,-6.15240597,27.28,253,-95.69,7.75,24732.21,5650.34
L2300 (2).gen,2024-11-16 02:23:36.500	,MS1,106.79129643,-6.15242306,27.43,253,-94.44,5.33,28805.99,8295.98
L2300 (2).gen,2024-11-16 02:23:37.500	,MS1,106.79125716,-6.15244122,27.69,253,-93.35,9.00,29828.18,6644.04
L2300 (2).gen,2024-11-16 02:23:38.500	,MS1,106.79121998,-6.15244766,27.99,253,-91.43,8.25,21067.03,3762.91
L2300 (2).gen,2024-11-16 02:23:39.500	,MS1,106.79117438,-6.15245283,28.17,253,-91.99,8.25,37351.70,9589.60
L2300 (2).gen,2024-11-16 02:23:40.500	,MS1,106.79113107,-6.15245401,28.25,253,-88.95,6.75,42702.03,9505.01
L2300 (2).gen,2024-11-16 02:23:41.500	,MS1,106.79108327,-6.15244900,28.36,253,-86.82,10.25,33905.74,4822.57
L2300 (2).gen,2024-11-16 02:23:42.500	,MS1,106.79103594,-6.15244239,28.48,253,-84.19,9.50,38723.30,7346.55
L2300 (2).gen,2024-11-16 02:23:43.500	,MS1,106.79099271,-6.15243880,28.53,253,-85.33,11.67,36604.13,10080.06
L2300 (2).gen,2024-11-16 02:23:44.500	,MS1,106.79095113,-6.15243567,28.71,253,-85.64,5.75,36684.75,12826.18
L2300 (2).gen,2024-11-16 02:23:45.500	,MS1,106.79091089,-6.15243740,28.65,253,-83.50,8.50,40539.20,8742.06
L2300 (2).gen,2024-11-16 02:23:46.500	,MS1,106.79086720,-6.15243750,28.60,253,-78.93,9.50,40353.86,11614.57
L2300 (2).gen,2024-11-16 02:23:47.500	,MS1,106.79081974,-6.15243743,28.70,253,-79.62,9.75,44440.02,14110.23
L2300 (2).gen,2024-11-16 02:23:48.500	,MS1,106.79077061,-6.15244168,28.66,253,-81.44,8.25,38553.70,9073.38
L2300 (2).gen,2024-11-16 02:23:49.500	,MS1,106.79071819,-6.15244350,28.64,253,-85.27,5.75,31804.58,10747.39
L2300 (2).gen,2024-11-16 02:23:50.500	,MS1,106.79065928,-6.15244642,28.97,253,-88.12,5.67,29916.22,16970.80
L2300 (2).gen,2024-11-16 02:23:51.500	,MS1,106.79059992,-6.15244987,29.37,254,-84.66,10.75,32049.90,14994.89
L2300 (2).gen,2024-11-16 02:23:52.500	,MS1,106.79054720,-6.15245486,29.77,254,-81.21,15.50,56756.06,12045.04
L2300 (2).gen,2024-11-16 02:23:53.500	,MS1,106.79050143,-6.15246207,30.31,254,-77.74,18.00,70141.26,10850.11
L2300 (2).gen,2024-11-16 02:23:54.500	,MS1,106.79046085,-6.15246577,30.65,254,-77.49,17.00,76341.38,13794.99
L2300 (2).gen,2024-11-16 02:23:55.500	,MS1,106.79041298,-6.15246990,30.86,254,-77.19,18.25,82314.91,14492.66
L2300 (2).gen,2024-11-16 02:23:56.500	,MS1,106.79036085,-6.15247202,30.93,254,-75.51,17.00,76148.10,11658.54
L2300 (2).gen,2024-11-16 02:23:57.500	,MS1,106.79030071,-6.15247319,31.03,254,-75.93,16.33,68274.63,9286.99
L2300 (2).gen,2024-11-16 02:23:58.500	,MS1,106.79024088,-6.15247430,31.23,254,-75.31,14.75,68713.20,10655.82
L2300 (2).gen,2024-11-16 02:23:59.500	,MS1,106.79018492,-6.15247347,31.38,254,-77.27,12.25,65346.67,10256.89
L2300 (2).gen,2024-11-16 02:24:00.500	,MS1,106.79013457,-6.15247098,31.70,254,-75.09,8.50,48295.98,6065.39
L2300 (2).gen,2024-11-16 02:24:01.500	,MS1,106.79009072,-6.15246880,32.26,254,-78.35,9.50,48530.55,10698.19
L2300 (2).gen,2024-11-16 02:24:02.500	,MS1,106.79005665,-6.15247053,32.81,254,-79.51,10.25,49581.44,12554.33
L2300 (2).gen,2024-11-16 02:24:03.500	,MS1,106.79002731,-6.15247447,33.35,254,-77.16,8.50,46091.73,12521.30
L2300 (2).gen,2024-11-16 02:24:04.500	,MS1,106.78999870,-6.15247815,33.72,254,-78.91,4.67,29009.78,11851.88
L2300 (2).gen,2024-11-16 02:24:05.500	,MS1,106.78996453,-6.15247869,34.18,254,-77.06,3.00,25309.50,7372.45
L2300 (2).gen,2024-11-16 02:24:06.500	,MS1,106.78991886,-6.15248105,34.63,254,-79.79,3.25,30365.64,11559.51
L2300 (2).gen,2024-11-16 02:24:07.500	,MS1,106.78986916,-6.15248874,34.55,252,-78.42,7.25,23876.06,13848.35
L2300 (2).gen,2024-11-16 02:24:08.500	,MS1,106.78981253,-6.15249685,34.72,252,-76.54,12.25,38258.34,14677.63
L2300 (2).gen,2024-11-16 02:24:09.500	,MS1,106.78977028,-6.15250165,34.97,252,-73.52,13.50,58481.95,12085.91
L2300 (2).gen,2024-11-16 02:24:10.500	,MS1,106.78973020,-6.15250380,35.23,252,-74.16,12.50,65709.50,9353.43
L2300 (2).gen,2024-11-16 02:24:11.500	,MS1,106.78969044,-6.15250660,35.50,252,-75.42,13.33,56453.21,6996.15
L2300 (2).gen,2024-11-16 02:24:12.500	,MS1,106.78964716,-6.15251078,35.58,252,-76.28,13.00,56813.83,13989.78
L2300 (2).gen,2024-11-16 02:24:13.500	,MS1,106.78959376,-6.15251784,35.15,252,-76.74,14.75,55419.62,12943.89
L2300 (2).gen,2024-11-16 02:24:14.500	,MS1,106.78953743,-6.15252146,34.73,252,-73.53,15.50,60507.11,16625.57
L2300 (2).gen,2024-11-16 02:24:15.500	,MS1,106.78947883,-6.15252727,34.52,252,-68.32,17.50,59125.07,11185.28
L2300 (2).gen,2024-11-16 02:24:16.500	,MS1,106.78942325,-6.15253072,34.14,252,-72.62,15.75,72396.38,14699.30
L2300 (2).gen,2024-11-16 02:24:17.500	,MS1,106.78936748,-6.15253288,33.60,252,-70.72,17.50,77808.26,9633.51
L2300 (2).gen,2024-11-16 02:24:18.500	,MS1,106.78931255,-6.15253609,33.53,252,-68.19,20.33,89267.86,10717.02
L2300 (2).gen,2024-11-16 02:24:19.500	,MS1,106.78925904,-6.15253935,33.65,252,-68.23,18.25,83262.43,8324.28
L2300 (2).gen,2024-11-16 02:24:20.500	,MS1,106.78921417,-6.15254041,33.82,252,-69.49,19.25,70370.91,9238.70
L2300 (2).gen,2024-11-16 02:24:21.500	,MS1,106.78917878,-6.15253858,33.87,252,-64.92,18.75,71840.02,12673.33
L2300 (2).gen,2024-11-16 02:24:22.500	,MS1,106.78914547,-6.15253821,33.87,252,-69.49,18.75,93634.45,19684.74
L2300 (2).gen,2024-11-16 02:24:23.500	,MS1,106.78910667,-6.15254103,33.69,252,-71.08,16.00,80144.62,11614.88
L2300 (2).gen,2024-11-16 02:24:24.500	,MS1,106.78906221,-6.15254574,33.47,252,-69.33,19.75,78654.05,12334.69
L2300 (2).gen,2024-11-16 02:24:25.500	,MS1,106.78901302,-6.15254892,33.55,252,-71.50,18.33,92755.23,9806.68
L2300 (2).gen,2024-11-16 02:24:26.500	,MS1,106.78896056,-6.15255465,33.68,252,-73.69,17.00,87597.09,10416.00
L2300 (2).gen,2024-11-16 02:24:27.500	,MS1,106.78890751,-6.15255733,33.99,252,-75.39,16.00,88922.36,12022.59
L2300 (2).gen,2024-11-16 02:24:28.500	,MS1,106.78885554,-6.15255908,34.10,252,-76.74,17.25,70192.96,8230.24
L2300 (2).gen,2024-11-16 02:24:29.500	,MS1,106.78880392,-6.15256325,34.14,252,-78.20,14.75,64027.05,9860.81
L2300 (2).gen,2024-11-16 02:24:30.500	,MS1,106.78875585,-6.15256139,34.41,252,-77.27,15.75,56572.54,8747.83
L2300 (2).gen,2024-11-16 02:24:31.500	,MS1,106.78871582,-6.15255627,34.36,252,-78.65,13.00,53930.70,13772.33
L2300 (2).gen,2024-11-16 02:24:32.500	,MS1,106.78868730,-6.15255308,34.50,252,-77.81,13.75,80116.84,17810.58
L2300 (2).gen,2024-11-16 02:24:33.500	,MS1,106.78866421,-6.15254896,34.55,252,-76.65,17.75,80856.04,6750.81
L2300 (2).gen,2024-11-16 02:24:34.500	,MS1,106.78863954,-6.15254428,34.53,252,-79.73,12.50,59363.81,6658.95
L2300 (2).gen,2024-11-16 02:24:35.500	,MS1,106.78861357,-6.15254446,34.60,252,-80.43,14.00,62571.37,6744.41
L2300 (2).gen,2024-11-16 02:24:36.500	,MS1,106.78858724,-6.15254584,34.68,252,-81.85,12.00,62390.02,11707.73
L2300 (2).gen,2024-11-16 02:24:37.500	,MS1,106.78856217,-6.15255196,34.91,252,-81.12,12.00,60841.26,8087.19
L2300 (2).gen,2024-11-16 02:24:38.500	,MS1,106.78854826,-6.15255641,35.17,252,-80.46,12.00,70751.30,15086.78
L2300 (2).gen,2024-11-16 02:24:39.500	,MS1,106.78853729,-6.15256520,35.11,252,-78.97,12.75,71689.12,8147.22
L2300 (2).gen,2024-11-16 02:24:40.500	,MS1,106.78852925,-6.15257833,34.88,252,-78.72,10.25,71479.13,11670.44
L2300 (2).gen,2024-11-16 02:24:41.500	,MS1,106.78852548,-6.15259897,35.01,252,-75.04,17.50,58008.79,9514.97
L2300 (2).gen,2024-11-16 02:24:42.500	,MS1,106.78851947,-6.15262773,35.07,252,-83.70,13.00,86352.41,14924.18
L2300 (2).gen,2024-11-16 02:24:43.500	,MS1,106.78851157,-6.15266531,35.14,252,-87.15,8.50,68426.45,12887.54
L2300 (2).gen,2024-11-16 02:24:44.500	,MS1,106.78850286,-6.15270980,35.46,252,-91.97,4.00,36917.98,4493.41
L2300 (2).gen,2024-11-16 02:24:45.500	,MS1,106.78849457,-6.15274423,35.73,413,-88.86,8.67,13578.46,3107.16
L2300 (2).gen,2024-11-16 02:24:46.500	,MS1,106.78848549,-6.15278914,36.03,413,-88.60,8.50,41527.39,14536.65
L2300 (2).gen,2024-11-16 02:24:47.500	,MS1,106.78847952,-6.15283187,36.04,413,-91.83,7.00,46587.97,3597.89
L2300 (2).gen,2024-11-16 02:24:48.500	,MS1,106.78847279,-6.15287290,35.76,413,-94.18,6.00,37552.64,5473.23
L2300 (2).gen,2024-11-16 02:24:49.500	,MS1,106.78846047,-6.15292381,35.47,413,-96.60,6.25,19677.25,2675.50
L2300 (2).gen,2024-11-16 02:24:50.500	,MS1,106.78844578,-6.15296694,35.19,413,-100.76,3.75,29520.91,3303.25
L2300 (2).gen,2024-11-16 02:24:51.500	,MS1,106.78843293,-6.15301827,34.89,413,-102.22,3.00,24248.94,3623.66
L2300 (2).gen,2024-11-16 02:24:52.500	,MS1,106.78842308,-6.15307054,34.85,413,-104.19,4.00,25452.63,1154.34
L2300 (2).gen,2024-11-16 02:24:53.500	,MS1,106.78841176,-6.15312324,34.71,413,-104.00,2.00,28091.43,1695.62
L2300 (2).gen,2024-11-16 02:24:54.500	,MS1,106.78840129,-6.15317808,34.41,413,-105.36,1.25,22714.04,2195.06
L2300 (2).gen,2024-11-16 02:24:55.500	,MS1,106.78839490,-6.15323558,34.34,413,-103.89,3.25,18661.54,1389.62
L2300 (2).gen,2024-11-16 02:24:56.500	,MS1,106.78838839,-6.15328932,34.01,413,-99.66,5.75,22512.43,1245.28
L2300 (2).gen,2024-11-16 02:24:57.500	,MS1,106.78838265,-6.15333701,33.91,413,-102.31,-1.00,22521.14,1652.56
L2300 (2).gen,2024-11-16 02:24:58.500	,MS1,106.78837794,-6.15339033,33.63,252,-102.69,6.25,9813.49,819.22
L2300 (2).gen,2024-11-16 02:24:59.500	,MS1,106.78837941,-6.15344575,33.43,252,-102.70,7.75,26770.08,1651.19
L2300 (2).gen,2024-11-16 02:25:00.500	,MS1,106.78838233,-6.15349912,33.25,252,-99.68,8.67,51514.27,3717.61
L2300 (2).gen,2024-11-16 02:25:01.500	,MS1,106.78837682,-6.15355287,33.06,252,-98.15,7.75,65785.98,4539.93
L2300 (2).gen,2024-11-16 02:25:02.500	,MS1,106.78836967,-6.15360976,33.08,252,-98.57,8.00,55630.15,4331.93
L2300 (2).gen,2024-11-16 02:25:03.500	,MS1,106.78836248,-6.15366807,33.00,252,-100.79,6.50,59688.36,4379.47
L2300 (2).gen,2024-11-16 02:25:04.500	,MS1,106.78835790,-6.15373174,33.09,252,-100.97,7.00,54668.82,4011.84
L2300 (2).gen,2024-11-16 02:25:05.500	,MS1,106.78835336,-6.15378970,33.12,252,-99.58,6.75,60489.20,5749.56
L2300 (2).gen,2024-11-16 02:25:06.500	,MS1,106.78835305,-6.15384926,33.12,252,-101.13,6.75,54283.39,4167.31
L2300 (2).gen,2024-11-16 02:25:07.500	,MS1,106.78834612,-6.15391065,33.40,252,-100.89,5.67,49126.59,3181.59
L2300 (2).gen,2024-11-16 02:25:08.500	,MS1,106.78834166,-6.15397006,33.62,252,-101.55,6.50,56335.54,2483.05
L2300 (2).gen,2024-11-16 02:25:09.500	,MS1,106.78833683,-6.15403061,33.80,252,-103.44,2.25,45513.17,2700.56
L2300 (2).gen,2024-11-16 02:25:10.500	,MS1,106.78832819,-6.15408907,33.91,252,-105.66,2.25,33564.84,1834.97
L2300 (2).gen,2024-11-16 02:25:11.500	,MS1,106.78831793,-6.15414448,34.11,413,-104.49,0.50,20346.46,2043.96
L2300 (2).gen,2024-11-16 02:25:12.500	,MS1,106.78831123,-6.15420574,34.40,413,-107.14,0.50,7027.44,750.75
L2300 (2).gen,2024-11-16 02:25:13.500	,MS1,106.78830896,-6.15426697,34.61,413,-109.52,-1.50,6111.11,1221.06
L2300 (2).gen,2024-11-16 02:25:14.500	,MS1,106.78830416,-6.15433529,34.81,252,-107.59,1.50,4375.37,2267.81
L2300 (2).gen,2024-11-16 02:25:15.500	,MS1,106.78829705,-6.15439972,35.00,252,-106.82,3.67,16511.27,3041.63
L2300 (2).gen,2024-11-16 02:25:16.500	,MS1,106.78829094,-6.15445787,35.20,252,-107.33,-0.50,20235.03,754.35
L2300 (2).gen,2024-11-16 02:25:17.500	,MS1,106.78828213,-6.15451546,35.41,252,-106.76,-1.25,19620.11,1733.51
L2300 (2).gen,2024-11-16 02:25:18.500	,MS1,106.78828005,-6.15456513,35.73,252,-106.41,1.50,20471.09,808.69
L2300 (2).gen,2024-11-16 02:25:19.500	,MS1,106.78827986,-6.15461443,36.09,252,-104.77,3.00,25327.21,1687.42
L2300 (2).gen,2024-11-16 02:25:20.500	,MS1,106.78827872,-6.15466668,36.51,252,-107.86,0.00,25268.80,1293.38
L2300 (2).gen,2024-11-16 02:25:21.500	,MS1,106.78828255,-6.15471398,36.94,252,-110.16,-1.00,16595.71,1393.45
L2300 (2).gen,2024-11-16 02:25:22.500	,MS1,106.78828551,-6.15475906,37.31,252,-111.43,-3.00,12831.79,1933.12
L2300 (2).gen,2024-11-16 02:25:23.500	,MS1,106.78828837,-6.15480417,37.64,252,-111.84,-3.50,11672.54,665.47
L2300 (2).gen,2024-11-16 02:25:24.500	,MS1,106.78828967,-6.15484793,38.12,252,-113.16,-5.25,6202.46,612.60
L2300 (2).gen,2024-11-16 02:25:25.500	,MS1,106.78828134,-6.15488381,38.76,252,-112.34,-5.25,6435.77,469.70
L2300 (2).gen,2024-11-16 02:25:26.500	,MS1,106.78827963,-6.15491014,38.77,252,-112.31,-6.00,1724.96,75.84
L2300 (2).gen,2024-11-16 02:25:27.500	,MS1,106.78827819,-6.15493119,38.58,252,-111.61,-5.75,1617.33,141.90
L2300 (2).gen,2024-11-16 02:25:28.500	,MS1,106.78827999,-6.15494366,38.48,252,-110.35,-7.33,1730.72,176.28
L2300 (2).gen,2024-11-16 02:25:29.500	,MS1,106.78828012,-6.15494458,38.47,84,-109.55,-4.25,1581.01,173.39
L2300 (2).gen,2024-11-16 02:25:30.500	,MS1,106.78828820,-6.15495728,38.40,84,-110.35,-4.25,8898.18,1021.37
L2300 (2).gen,2024-11-16 02:25:31.500	,MS1,106.78830322,-6.15496886,38.36,84,-110.95,-6.00,6626.25,468.70
L2300 (2).gen,2024-11-16 02:25:32.500	,MS1,106.78832820,-6.15498134,38.42,84,-108.18,-6.00,6827.73,363.83
L2300 (2).gen,2024-11-16 02:25:33.500	,MS1,106.78836383,-6.15499599,38.49,84,-107.73,-3.00,8289.54,478.35
L2300 (2).gen,2024-11-16 02:25:34.500	,MS1,106.78841057,-6.15499964,38.22,84,-107.21,-1.50,14542.86,1246.29
L2300 (2).gen,2024-11-16 02:25:35.500	,MS1,106.78846371,-6.15499714,38.23,84,-112.90,-5.00,9906.45,896.66
L2300 (2).gen,2024-11-16 02:25:36.500	,MS1,106.78851494,-6.15499515,37.72,84,-113.32,-8.50,4465.89,446.61
L2300 (2).gen,2024-11-16 02:25:37.500	,MS1,106.78856960,-6.15499704,37.06,84,-115.79,-9.25,1254.66,198.91
L2300 (2).gen,2024-11-16 02:25:38.500	,MS1,106.78863124,-6.15500363,36.33,84,-117.18,-8.75,1028.74,74.70
L2300 (2).gen,2024-11-16 02:25:39.500	,MS1,106.78868456,-6.15501269,35.97,84,-115.32,-8.75,832.51,61.41
L2300 (2).gen,2024-11-16 02:25:40.500	,MS1,106.78874243,-6.15502078,35.78,84,-114.26,-8.75,941.13,61.18
L2300 (2).gen,2024-11-16 02:25:41.500	,MS1,106.78879886,-6.15502122,35.56,84,-114.72,-9.00,1102.47,103.90
L2300 (2).gen,2024-11-16 02:25:42.500	,MS1,106.78885387,-6.15502329,34.99,252,-111.05,-0.75,471.40,48.14
L2300 (2).gen,2024-11-16 02:25:43.500	,MS1,106.78890688,-6.15502701,34.52,252,-106.69,3.00,9920.06,672.26
L2300 (2).gen,2024-11-16 02:25:44.500	,MS1,106.78897528,-6.15503849,33.90,252,-108.73,-0.75,19014.78,503.55
L2300 (2).gen,2024-11-16 02:25:45.500	,MS1,106.78903944,-6.15505102,33.48,252,-111.86,-2.00,17544.74,1099.37
L2300 (2).gen,2024-11-16 02:25:46.500	,MS1,106.78909380,-6.15506040,33.18,200,-106.06,3.75,14041.97,712.77
L2300 (2).gen,2024-11-16 02:25:47.500	,MS1,106.78915798,-6.15507224,32.99,200,-105.77,3.25,13227.81,633.77
L2300 (2).gen,2024-11-16 02:25:48.500	,MS1,106.78921566,-6.15508078,32.74,200,-105.80,3.00,18296.38,1177.98
L2300 (2).gen,2024-11-16 02:25:49.500	,MS1,106.78927826,-6.15509265,32.48,200,-104.61,4.75,14215.44,513.06
L2300 (2).gen,2024-11-16 02:25:50.500	,MS1,106.78934439,-6.15510221,32.17,200,-103.56,5.00,19977.73,1925.66
L2300 (2).gen,2024-11-16 02:25:51.500	,MS1,106.78940579,-6.15511199,31.72,200,-103.62,4.50,20781.59,2360.87
L2300 (2).gen,2024-11-16 02:25:52.500	,MS1,106.78946913,-6.15511984,31.30,200,-102.64,3.50,22870.98,1291.70
L2300 (2).gen,2024-11-16 02:25:53.500	,MS1,106.78953524,-6.15512763,30.92,200,-102.76,4.50,19085.02,2977.04
L2300 (2).gen,2024-11-16 02:25:54.500	,MS1,106.78959636,-6.15513667,30.91,200,-101.90,2.00,17821.44,3207.82
L2300 (2).gen,2024-11-16 02:25:55.500	,MS1,106.78966375,-6.15514167,31.32,200,-102.49,4.00,21194.06,3262.93
L2300 (2).gen,2024-11-16 02:25:56.500	,MS1,106.78973108,-6.15514604,31.49,200,-103.41,3.67,16780.04,3945.25
L2300 (2).gen,2024-11-16 02:25:57.500	,MS1,106.78979763,-6.15514975,31.53,200,-104.66,2.25,15850.61,3703.79
L2300 (2).gen,2024-11-16 02:25:58.500	,MS1,106.78986569,-6.15515370,31.43,200,-105.75,0.50,16495.54,5389.08
L2300 (2).gen,2024-11-16 02:25:59.500	,MS1,106.78992792,-6.15515449,31.68,200,-104.71,0.00,14466.27,5012.30
L2300 (2).gen,2024-11-16 02:26:00.500	,MS1,106.78999004,-6.15515268,31.91,200,-105.03,0.25,12421.72,5913.88
L2300 (2).gen,2024-11-16 02:26:01.500	,MS1,106.79005638,-6.15514537,31.93,200,-106.17,-3.00,12722.62,3789.43
L2300 (2).gen,2024-11-16 02:26:02.500	,MS1,106.79012170,-6.15514287,32.15,200,-107.54,-2.25,11727.39,5703.50
L2300 (2).gen,2024-11-16 02:26:03.500	,MS1,106.79018766,-6.15514549,32.19,200,-108.33,-2.67,9538.53,5796.54
L2300 (2).gen,2024-11-16 02:26:04.500	,MS1,106.79025465,-6.15515336,32.34,200,-108.25,-3.00,9016.78,4257.72
L2300 (2).gen,2024-11-16 02:26:05.500	,MS1,106.79032341,-6.15514960,32.50,200,-109.20,-5.25,5598.04,2214.80
L2300 (2).gen,2024-11-16 02:26:06.500	,MS1,106.79038763,-6.15514887,32.76,413,-109.42,-8.25,9949.64,4470.00
L2300 (2).gen,2024-11-16 02:26:07.500	,MS1,106.79044656,-6.15515203,32.81,413,-108.65,-6.50,1479.21,654.22
L2300 (2).gen,2024-11-16 02:26:08.500	,MS1,106.79052789,-6.15516624,32.65,413,-109.30,-5.75,1378.62,595.09
L2300 (2).gen,2024-11-16 02:26:09.500	,MS1,106.79058778,-6.15516791,32.47,413,-108.73,-4.00,1200.16,306.66
L2300 (2).gen,2024-11-16 02:26:10.500	,MS1,106.79065296,-6.15517065,32.16,413,-106.98,-2.33,2047.65,740.02
L2300 (2).gen,2024-11-16 02:26:11.500	,MS1,106.79072196,-6.15517544,32.02,413,-107.57,-2.00,5453.34,643.14
L2300 (2).gen,2024-11-16 02:26:12.500	,MS1,106.79078419,-6.15517274,32.08,413,-111.06,-8.75,4215.70,208.90
L2300 (2).gen,2024-11-16 02:26:13.500	,MS1,106.79084032,-6.15516923,31.99,413,-117.78,-10.75,414.63,28.39
L2300 (2).gen,2024-11-16 02:26:14.500	,MS1,106.79089950,-6.15516299,31.72,198,-115.79,-9.75,0.00,0.00
L2300 (2).gen,2024-11-16 02:26:15.500	,MS1,106.79095763,-6.15516267,31.58,198,-112.43,-3.25,0.00,0.00
L2300 (2).gen,2024-11-16 02:26:16.500	,MS1,106.79101666,-6.15516540,31.33,198,-110.96,-1.75,4873.16,310.79
L2300 (2).gen,2024-11-16 02:26:17.500	,MS1,106.79106619,-6.15517190,31.30,198,-111.40,-2.50,3503.15,112.43
L2300 (2).gen,2024-11-16 02:26:18.500	,MS1,106.79111798,-6.15517568,31.18,198,-109.85,-1.00,1711.66,115.04
L2300 (2).gen,2024-11-16 02:26:19.500	,MS1,106.79116336,-6.15517991,31.03,198,-108.15,-0.25,3604.64,278.94
L2300 (2).gen,2024-11-16 02:26:20.500	,MS1,106.79120292,-6.15518161,30.79,198,-107.76,-1.25,1260.74,97.02
L2300 (2).gen,2024-11-16 02:26:21.500	,MS1,106.79123857,-6.15518059,30.47,198,-106.62,1.25,2336.90,219.46
L2300 (2).gen,2024-11-16 02:26:22.500	,MS1,106.79126965,-6.15518103,30.25,198,-105.78,0.25,7373.13,1192.35
L2300 (2).gen,2024-11-16 02:26:23.500	,MS1,106.79129879,-6.15518032,30.65,198,-105.65,-1.50,4517.98,259.71
L2300 (2).gen,2024-11-16 02:26:24.500	,MS1,106.79133613,-6.15518004,30.88,198,-104.29,-0.25,5309.70,1289.93
L2300 (2).gen,2024-11-16 02:26:25.500	,MS1,106.79138614,-6.15518290,30.40,198,-99.15,5.67,3550.01,1755.28
L2300 (2).gen,2024-11-16 02:26:26.500	,MS1,106.79144318,-6.15518178,30.07,198,-103.26,0.50,4843.21,1127.41
L2300 (2).gen,2024-11-16 02:26:27.500	,MS1,106.79150254,-6.15517907,29.83,198,-103.04,-1.50,6215.05,3198.62
L2300 (2).gen,2024-11-16 02:26:28.500	,MS1,106.79156832,-6.15517811,29.37,198,-104.98,-1.25,5904.10,1966.18
L2300 (2).gen,2024-11-16 02:26:29.500	,MS1,106.79163463,-6.15517411,29.38,198,-105.16,-2.00,5350.53,3485.50
L2300 (2).gen,2024-11-16 02:26:30.500	,MS1,106.79170213,-6.15517061,28.97,198,-105.49,-0.25,2148.35,1146.59
L2300 (2).gen,2024-11-16 02:26:31.500	,MS1,106.79176375,-6.15516630,28.89,198,-101.26,3.25,2026.43,4846.24
L2300 (2).gen,2024-11-16 02:26:32.500	,MS1,106.79181883,-6.15516126,28.94,198,-103.67,1.00,3549.18,6204.54
L2300 (2).gen,2024-11-16 02:26:33.500	,MS1,106.79185951,-6.15515841,29.20,198,-103.12,2.00,3907.10,3640.70
L2300 (2).gen,2024-11-16 02:26:34.500	,MS1,106.79189092,-6.15515166,29.50,198,-104.69,0.00,8587.36,4591.37
L2300 (2).gen,2024-11-16 02:26:35.500	,MS1,106.79190322,-6.15515025,29.62,198,-105.60,1.50,4485.96,2177.53
L2300 (2).gen,2024-11-16 02:26:36.500	,MS1,106.79190836,-6.15514952,29.63,198,-105.10,1.00,5143.97,4642.11
L2300 (2).gen,2024-11-16 02:26:37.500	,MS1,106.79190843,-6.15514951,29.63,198,-101.89,3.25,7204.61,4789.85
L2300 (2).gen,2024-11-16 02:26:38.500	,MS1,106.79192633,-6.15514868,29.63,198,-101.70,2.00,8140.91,3361.73
L2300 (2).gen,2024-11-16 02:26:39.500	,MS1,106.79195510,-6.15514932,29.19,198,-104.19,-1.33,18340.19,4142.93
L2300 (2).gen,2024-11-16 02:26:40.500	,MS1,106.79198485,-6.15515066,29.05,198,-104.38,-1.00,8701.92,1275.94
L2300 (2).gen,2024-11-16 02:26:41.500	,MS1,106.79201278,-6.15514630,28.72,198,-102.85,0.25,4885.50,2976.19
L2300 (2).gen,2024-11-16 02:26:42.500	,MS1,106.79204719,-6.15514308,28.43,198,-104.66,-0.25,13008.98,5068.56
L2300 (2).gen,2024-11-16 02:26:43.500	,MS1,106.79208024,-6.15514398,27.97,198,-104.40,0.75,9620.13,2629.06
L2300 (2).gen,2024-11-16 02:26:44.500	,MS1,106.79212045,-6.15514855,27.25,198,-102.87,2.00,6799.81,2690.60
L2300 (2).gen,2024-11-16 02:26:45.500	,MS1,106.79217666,-6.15515101,26.63,198,-100.42,4.67,9915.75,5058.76
L2300 (2).gen,2024-11-16 02:26:46.500	,MS1,106.79223052,-6.15515805,26.32,198,-96.29,6.00,14221.33,8630.20
L2300 (2).gen,2024-11-16 02:26:47.500	,MS1,106.79229939,-6.15516671,26.25,198,-97.38,3.25,19542.31,5362.95
L2300 (2).gen,2024-11-16 02:26:48.500	,MS1,106.79236658,-6.15517530,26.01,198,-96.04,3.25,13352.65,4688.48
L2300 (2).gen,2024-11-16 02:26:49.500	,MS1,106.79242531,-6.15518169,25.67,198,-93.95,2.25,16125.12,7285.50
L2300 (2).gen,2024-11-16 02:26:50.500	,MS1,106.79247897,-6.15518739,25.48,198,-93.68,3.75,17156.06,4630.44
L2300 (2).gen,2024-11-16 02:26:51.500	,MS1,106.79253534,-6.15519599,25.43,198,-93.86,1.25,16468.74,8505.47
L2300 (2).gen,2024-11-16 02:26:52.500	,MS1,106.79258719,-6.15520123,25.64,198,-95.24,0.00,11637.06,5078.62
L2300 (2).gen,2024-11-16 02:26:53.500	,MS1,106.79263466,-6.15520744,25.54,198,-95.58,-3.00,11483.36,7867.07
L2300 (2).gen,2024-11-16 02:26:54.500	,MS1,106.79268283,-6.15521622,25.46,247,-89.25,5.00,11195.94,8880.75
L2300 (2).gen,2024-11-16 02:26:55.500	,MS1,106.79272068,-6.15522467,25.61,247,-88.14,4.00,13535.20,5878.17
L2300 (2).gen,2024-11-16 02:26:56.500	,MS1,106.79275172,-6.15523266,25.52,247,-90.33,2.25,12709.34,5362.29
L2300 (2).gen,2024-11-16 02:26:57.500	,MS1,106.79276870,-6.15523896,25.56,247,-92.26,6.25,14018.18,5294.80
