Longitude,Latitude,RSRP(dBm),SINR(dB),Throughput Downlink(Kbps),Throughput Uplink(Kbps),Jenis Rekomendasi Optimasi,RSRP(dBm)_after,SINR(dB)_after,Throughput Downlink(Kbps)_after,Throughput Uplink(Kbps)_after
106.78854826,-6.15255641,-80.46,12.0,70751.3,15086.78,Melakukan Optimasi Power Control,-79.92560000000002,14.691800000000011,66433.01119999995,28187.891699999986
106.78853729,-6.1525652,-78.97,12.75,71689.12,8147.22,Melakukan Optimasi Power Control,-80.08608999999998,15.746549999999996,55277.29912000004,7316.566155
106.78852925,-6.15257833,-78.72,10.250000000000004,71479.13,11670.44,Melakukan Optimasi Power Control,-80.65318,14.246399999999994,52828.18592000003,8427.021670000002
106.78852548,-6.15259897,-75.04,17.5,58008.79,9514.97,Melakukan Optimasi Power Control,-78.10866,17.708899999999993,54590.01677000002,5632.052595
106.78851947,-6.15262773,-83.7,13.0,86352.41,14924.18,Melakukan Optimasi Power Control,-82.36200000000001,16.104399999999995,74804.71690000003,26879.383799999978
106.78851157,-6.15266531,-87.15,8.500000000000002,68426.45,12887.54,Melakukan Optimasi Power Control,-85.68919000000001,10.686049999999982,50578.502290000026,10090.972490000002
106.78850286,-6.1527098,-91.97,4.000000000000001,36917.98,4493.41,Melakukan Optimasi Load Balancing dan Handover Tuning,-88.685185,7.900974999999969,40346.42260000002,6697.964905000001
106.78849457,-6.15274423,-88.86,8.670000000000002,13578.46,3107.16,Melakukan Optimasi MEC dan Carrier Aggregation,-82.96979999999999,14.023300000000004,17570.596799999996,3640.489000000001
106.78848549,-6.15278914,-88.6,8.500000000000002,41527.39,14536.65,Melakukan Optimasi Power Control,-86.888795,9.631975000000011,37220.97121999999,18370.120390000004
106.78847952,-6.15283187,-91.83,7.000000000000001,46587.97,3597.89,Melakukan Optimasi Load Balancing dan Handover Tuning,-90.236705,9.68227499999998,46344.30952000002,6914.342805000004
106.78847279,-6.1528729,-94.18,6.0,37552.64,5473.23,Melakukan Optimasi Load Balancing dan Handover Tuning,-92.758535,8.799124999999984,43065.9076,5991.329109999999
106.78846047,-6.15292381,-96.6,6.25,19677.25,2675.5,Melakukan Optimasi Load Balancing dan Handover Tuning,-93.25359999999998,8.906699999999988,21710.347230000003,4489.713504999996
106.78844578,-6.15296694,-100.76,3.75,29520.91,3303.25,Melakukan Beamforming dan Handover Tuning,-93.40223,6.807199999999996,31218.20243999999,6207.771115
106.78843293,-6.15301827,-102.22,3.0,24248.94,3623.66,Melakukan Beamforming dan Handover Tuning,-91.47280999999997,18.441249999999982,19512.919430000005,4890.77325
106.78842308,-6.15307054,-104.19,4.000000000000001,25452.63,1154.34,Melakukan Beamforming dan Handover Tuning,-91.97061,19.08795,18826.911380000005,4591.92925
106.78841176,-6.15312324,-104.0,1.999999999999999,28091.43,1695.62,Melakukan Beamforming dan Handover Tuning,-92.54080999999998,17.41005,22779.34928,4481.780930000001
106.78840129,-6.15317808,-105.36,1.250000000000001,22714.04,2195.06,Melakukan Beamforming dan Handover Tuning,-92.675105,16.562074999999975,18237.550160000003,5104.828085000002
106.7883949,-6.15323558,-103.89,3.25,18661.54,1389.62,Melakukan Beamforming dan Handover Tuning,-92.01370499999996,18.552674999999997,17592.582270000006,4496.230925
106.78838839,-6.15328932,-99.66,5.749999999999999,22512.43,1245.28,Melakukan Optimasi Load Balancing dan Handover Tuning,-94.5155,9.289199999999989,23434.77114,4319.707164999997
106.78838265,-6.15333701,-102.31,-1.0000000000000009,22521.14,1652.56,Melakukan Beamforming dan Handover Tuning,-90.908505,13.750275,18058.58404999999,4187.2123150000025
106.78837794,-6.15339033,-102.69,6.25,9813.49,819.22,Melakukan Beamforming dan Handover Tuning,-91.05380499999998,19.99957500000001,15879.225120000016,2618.002445
106.78837941,-6.15344575,-102.7,7.750000000000001,26770.08,1651.19,Melakukan Optimasi Load Balancing dan Handover Tuning,-94.9089,10.51709999999997,29270.861069999974,4745.3276849999975
106.78838233,-6.15349912,-99.68,8.670000000000002,51514.27,3717.61,Melakukan Optimasi Load Balancing dan Handover Tuning,-96.007555,10.012825,49649.56046000003,5462.176739999997
106.78837682,-6.15355287,-98.15,7.750000000000001,65785.98,4539.93,Melakukan Optimasi Load Balancing dan Handover Tuning,-95.14026,9.990049999999991,48826.66431000003,5898.393249999996
106.78836967,-6.15360976,-98.57,8.000000000000002,55630.15,4331.93,Melakukan Optimasi Load Balancing dan Handover Tuning,-95.14026,9.990049999999991,48826.66431000003,5898.393249999996
106.78836248,-6.15366807,-100.79,6.5,59688.35999999999,4379.47,Melakukan Optimasi Load Balancing dan Handover Tuning,-96.32598999999998,9.315299999999995,49531.464980000026,5823.785819999996
106.7883579,-6.15373174,-100.97,7.000000000000001,54668.82,4011.84,Melakukan Optimasi Load Balancing dan Handover Tuning,-97.48431499999998,9.046825000000004,50921.24290000001,5421.499219999995
106.78835336,-6.1537897,-99.58,6.75,60489.2,5749.56,Melakukan Optimasi Load Balancing dan Handover Tuning,-95.72482499999998,9.583974999999995,49012.906990000025,5933.997549999997
106.78835305,-6.15384926,-101.13,6.75,54283.39,4167.31,Melakukan Optimasi Load Balancing dan Handover Tuning,-97.43491499999998,8.919325000000006,50591.12212,5410.089264999995
106.78834612,-6.15391065,-100.89,5.669999999999999,49126.59,3181.5900000000006,Melakukan Optimasi Load Balancing dan Handover Tuning,-97.61507499999998,8.806375000000008,51555.629420000005,5290.194419999995
106.78834166,-6.15397006,-101.55,6.5,56335.54,2483.05,Melakukan Optimasi Load Balancing dan Handover Tuning,-96.48868,10.32605,49947.83875000002,5330.770279999996
106.78833683,-6.15403061,-103.44,2.249999999999999,45513.17,2700.56,Melakukan Beamforming dan Handover Tuning,-94.59960499999998,8.933824999999985,44967.63074000001,5555.265039999999
106.78832819,-6.15408907,-105.66,2.249999999999999,33564.84,1834.9700000000005,Melakukan Beamforming dan Handover Tuning,-93.4187,15.402999999999984,30771.247129999992,4888.508935000003
106.78831793,-6.15414448,-104.49,0.5000000000000004,20346.46,2043.9600000000005,Melakukan Beamforming dan Handover Tuning,-92.9604,15.576799999999988,18429.180900000007,5460.7656000000015
106.78831123,-6.15420574,-107.14,0.5000000000000004,7027.44,750.75,Melakukan Beamforming dan Handover Tuning,-95.198105,14.586474999999997,12989.395409999992,4377.154684999999
106.78830896,-6.15426697,-109.52,-1.500000000000001,6111.11,1221.06,Melakukan Beamforming dan Handover Tuning,-97.1209,12.656299999999982,8782.879350000001,3895.8192
106.78830416,-6.15433529,-107.59,1.500000000000001,4375.37,2267.81,Melakukan Beamforming dan Handover Tuning,-96.3449,13.12789999999998,5575.0650000000005,3308.340960000001
106.78829705,-6.15439972,-106.82,3.67,16511.27,3041.63,Melakukan Beamforming dan Handover Tuning,-93.433215,17.660724999999985,20599.60359000001,5796.470855
106.78829094,-6.15445787,-107.33,-0.5000000000000004,20235.03,754.35,Melakukan Beamforming dan Handover Tuning,-95.12219999999998,14.50989999999998,17913.449399999983,5865.213599999996
106.78828213,-6.15451546,-106.76,-1.250000000000001,19620.11,1733.51,Melakukan Beamforming dan Handover Tuning,-94.881,13.95789999999997,17616.33959999998,5891.071519999998
106.78828005,-6.15456513,-106.41,1.500000000000001,20471.09,808.69,Melakukan Beamforming dan Handover Tuning,-92.980605,16.900374999999986,19197.49896,4728.012125000003
106.78827986,-6.15461443,-104.77,3.0,25327.21,1687.42,Melakukan Beamforming dan Handover Tuning,-92.05900999999996,18.21295,18073.457030000005,4655.044290000003
106.78827872,-6.15466668,-107.86,0.0,25268.8,1293.38,Melakukan Beamforming dan Handover Tuning,-94.817205,14.803274999999976,18785.967949999984,5747.247674999994
106.78828255,-6.15471398,-110.16,-1.0000000000000009,16595.71,1393.4500000000005,Melakukan Beamforming dan Handover Tuning,-95.7173,14.182599999999972,22153.685549999987,5789.695519999997
106.78828551,-6.15475906,-111.43,-3.0,12831.79,1933.12,Melakukan Beamforming dan Handover Tuning,-95.6464,12.530399999999975,18143.64795,5485.456799999997
106.78828837,-6.15480417,-111.84,-3.5000000000000004,11672.54,665.47,Melakukan Beamforming dan Handover Tuning,-96.0094,11.773699999999964,16071.800100000006,5413.995679999999
106.78828967,-6.15484793,-113.16,-5.249999999999999,6202.46,612.6,Melakukan Beamforming dan Handover Tuning,-99.0964,10.419599999999985,8785.506900000008,3661.631199999999
106.78828134,-6.15488381,-112.34,-5.249999999999999,6435.77,469.7,Melakukan Beamforming dan Handover Tuning,-97.8703,10.679399999999996,10949.86365000001,3856.495519999999
106.78827963,-6.15491014,-112.31,-6.0,1724.96,75.84,Melakukan Beamforming dan Handover Tuning,-100.5527,9.441899999999992,4603.572149999997,3018.545119999999
106.78827819,-6.15493119,-111.61,-5.749999999999999,1617.33,141.9,Melakukan Beamforming dan Handover Tuning,-99.7474,9.951900000000006,4470.014249999999,2801.305119999998
106.78827999,-6.15494366,-110.35,-7.329999999999999,1730.72,176.27999999999997,Melakukan Beamforming dan Handover Tuning,-98.4788,8.343499999999986,2948.0796000000023,2877.8420799999976
106.78828012,-6.15494458,-109.55,-4.250000000000001,1581.01,173.39,Melakukan Beamforming dan Handover Tuning,-97.9187,11.472599999999982,3347.6307000000006,2960.1144
106.7882882,-6.15495728,-110.35,-4.250000000000001,8898.18,1021.37,Melakukan Beamforming dan Handover Tuning,-96.073,11.125199999999976,15012.17985,5525.001919999999
106.78830322,-6.15496886,-110.95,-6.0,6626.25,468.69999999999993,Melakukan Beamforming dan Handover Tuning,-97.6338,9.96519999999998,9320.028900000008,4073.247839999998
106.7883282,-6.15498134,-108.18,-6.0,6827.73,363.83,Melakukan Beamforming dan Handover Tuning,-96.4612,10.247699999999991,9419.496900000006,4733.759999999998
106.78836383,-6.15499599,-107.73,-3.0,8289.54,478.3500000000001,Melakukan Beamforming dan Handover Tuning,-95.8546,12.177599999999964,12613.044150000002,5197.96432
106.78841057,-6.15499964,-107.21,-1.500000000000001,14542.86,1246.29,Melakukan Beamforming dan Handover Tuning,-94.9605,13.86449999999998,17098.895549999987,5846.157759999996
106.78846371,-6.15499714,-112.9,-4.999999999999999,9906.45,896.66,Melakukan Beamforming dan Handover Tuning,-96.4689,11.023599999999975,14772.963750000006,5306.636159999998
106.78851494,-6.15499515,-113.32,-8.5,4465.89,446.61,Melakukan Beamforming dan Handover Tuning,-101.4082,6.941000000000013,4861.110450000001,2442.278080000001
106.7885696,-6.15499704,-115.79,-9.25,1254.66,198.91,Melakukan Beamforming dan Handover Tuning,-104.48890000000002,5.945800000000002,2134.8975000000005,1324.0048000000004
106.78863124,-6.15500363,-117.18000000000002,-8.75,1028.74,74.7,Melakukan Beamforming dan Handover Tuning,-105.14260000000002,6.146700000000004,2584.42005,1459.6113599999992
106.78868456,-6.15501269,-115.31999999999998,-8.75,832.51,61.41,Melakukan Beamforming dan Handover Tuning,-103.8014,6.365899999999996,2566.2480000000005,1444.8356800000008
106.78874243,-6.15502078,-114.26,-8.75,941.13,61.17999999999999,Melakukan Beamforming dan Handover Tuning,-102.9577,6.50910000000001,2747.36985,1555.979520000001
106.78879886,-6.15502122,-114.72,-9.0,1102.47,103.9,Melakukan Beamforming dan Handover Tuning,-103.35,6.378300000000002,2689.977899999999,1523.4329600000003
106.78885387,-6.15502329,-111.05,-0.7500000000000007,471.4,48.14000000000001,Melakukan Beamforming dan Handover Tuning,-98.35629999999998,12.121799999999974,3121.018050000001,2893.371839999999
106.78890688,-6.15502701,-106.69,3.0,9920.06,672.26,Melakukan Beamforming dan Handover Tuning,-93.104015,17.16012499999998,16412.439840000003,4340.084134999999
106.78897528,-6.15503849,-108.73,-0.7500000000000007,19014.78,503.55000000000007,Melakukan Beamforming dan Handover Tuning,-95.4037,14.387599999999985,18878.61269999998,5857.081759999995
106.78903944,-6.15505102,-111.86,-1.999999999999999,17544.74,1099.37,Melakukan Beamforming dan Handover Tuning,-95.7034,13.455499999999963,20807.27999999999,5750.837279999996
106.7890938,-6.1550604,-106.06,3.75,14041.97,712.77,Melakukan Beamforming dan Handover Tuning,-92.864615,18.170824999999997,19508.727540000004,4645.953735
106.78915798,-6.15507224,-105.77,3.25,13227.81,633.77,Melakukan Beamforming dan Handover Tuning,-92.696715,18.169925,17908.80534000001,4427.237575
106.78921566,-6.15508078,-105.8,3.0,18296.38,1177.98,Melakukan Beamforming dan Handover Tuning,-92.66391499999996,17.854024999999996,18734.801640000005,4663.141095000004
106.78927826,-6.15509265,-104.61,4.749999999999998,14215.44,513.06,Melakukan Beamforming dan Handover Tuning,-92.172905,19.25027500000001,18281.510820000003,4374.053644999999
106.78934439,-6.15510221,-103.56,4.999999999999999,19977.73,1925.66,Melakukan Optimasi Load Balancing dan Handover Tuning,-91.89270499999996,19.331975,18601.726020000013,4514.576685000003
106.78940579,-6.15511199,-103.62,4.499999999999998,20781.59,2360.87,Melakukan Beamforming dan Handover Tuning,-91.93050499999998,19.213574999999995,19254.288570000004,4966.966285000001
106.78946913,-6.15511984,-102.64,3.5000000000000004,22870.98,1291.7,Melakukan Beamforming dan Handover Tuning,-90.98980999999998,19.23965,18828.57023000001,3094.4782100000007
106.78953524,-6.15512763,-102.76,4.499999999999998,19085.02,2977.0399999999995,Melakukan Beamforming dan Handover Tuning,-91.52160499999997,19.559375000000003,19483.090620000006,4342.339565
106.78959636,-6.15513667,-101.9,1.999999999999999,17821.44,3207.8200000000006,Melakukan Beamforming dan Handover Tuning,-90.731705,17.67357499999999,19316.867970000007,3481.801805000001
106.78966375,-6.15514167,-102.49,4.000000000000001,21194.06,3262.93,Melakukan Beamforming dan Handover Tuning,-91.49170499999995,19.41187499999999,19537.354770000013,4450.219565000001
106.78973108,-6.15514604,-103.41,3.67,16780.04,3945.25,Melakukan Beamforming dan Handover Tuning,-92.484705,18.39107499999999,19153.66077000001,6277.615565000003
106.78979763,-6.15514975,-104.66,2.249999999999999,15850.61,3703.79,Melakukan Beamforming dan Handover Tuning,-92.677105,17.911074999999993,18307.724070000004,6233.941325000003
106.78986569,-6.1551537,-105.75,0.5000000000000004,16495.54,5389.08,Melakukan Beamforming dan Handover Tuning,-94.25739999999998,15.305399999999976,20675.51805,8196.9064
106.78992792,-6.15515449,-104.71,0.0,14466.27,5012.3,Melakukan Beamforming dan Handover Tuning,-93.37959999999998,15.221699999999975,20499.27645,7961.414560000001
106.78999004,-6.15515268,-105.03,0.2500000000000002,12421.72,5913.879999999999,Melakukan Beamforming dan Handover Tuning,-92.64119999999998,14.925899999999986,19348.062600000005,9735.25968
106.79005638,-6.15514537,-106.17,-3.0,12722.62,3789.43,Melakukan Beamforming dan Handover Tuning,-94.5265,13.06359999999999,17062.677600000003,6352.13904
106.7901217,-6.15514287,-107.54,-2.249999999999999,11727.39,5703.5,Melakukan Beamforming dan Handover Tuning,-95.01359999999998,13.241499999999991,16897.379250000005,8878.78896
106.79018766,-6.15514549,-108.33,-2.6699999999999995,9538.53,5796.540000000001,Melakukan Beamforming dan Handover Tuning,-94.78829999999998,12.9812,16014.978150000004,9175.19936
106.79025465,-6.15515336,-108.25,-3.0,9016.78,4257.72,Melakukan Beamforming dan Handover Tuning,-95.91489999999996,12.71019999999997,13759.2399,6100.926399999997
106.79032341,-6.1551496,-109.2,-5.249999999999999,5598.04,2214.8,Melakukan Beamforming dan Handover Tuning,-98.0021,11.050999999999982,6170.98485,3923.710079999999
106.79038763,-6.15514887,-109.42,-8.25,9949.64,4470.0,Melakukan Beamforming dan Handover Tuning,-96.3822,7.619200000000021,9912.936449999996,7580.202240000001
106.79044656,-6.15515203,-108.65,-6.5,1479.21,654.22,Melakukan Beamforming dan Handover Tuning,-97.34550000000002,9.174499999999998,2622.0622500000013,3494.377119999999
106.79052789,-6.15516624,-109.3,-5.749999999999999,1378.62,595.09,Melakukan Beamforming dan Handover Tuning,-97.6516,10.345100000000002,3261.6978000000017,3266.19456
106.79058778,-6.15516791,-108.73,-4.000000000000001,1200.16,306.66,Melakukan Beamforming dan Handover Tuning,-97.682,11.755199999999975,3056.7624000000023,3171.5873600000004
106.79065296,-6.15517065,-106.98,-2.329999999999999,2047.65,740.0200000000001,Melakukan Beamforming dan Handover Tuning,-95.7898,11.92209999999999,3124.313700000001,2468.320000000003
106.79072196,-6.15517544,-107.57,-1.999999999999999,5453.34,643.14,Melakukan Beamforming dan Handover Tuning,-96.1158,12.182799999999991,6005.541750000005,3456.086400000002
106.79078419,-6.15517274,-111.06,-8.75,4215.7,208.9,Melakukan Beamforming dan Handover Tuning,-99.54429999999998,6.373399999999979,3669.939,2669.69248
106.79084032,-6.15516923,-117.78,-10.75,414.63,28.39,Melakukan Beamforming dan Handover Tuning,-105.6374,4.953399999999983,1779.4192499999986,1619.9691200000004
106.7908995,-6.15516299,-115.79,-9.75,0.0,0.0,Melakukan Beamforming dan Handover Tuning,-104.5574,5.741600000000004,1808.98635,1301.7865600000007
106.79095763,-6.15516267,-112.43,-3.25,0.0,0.0,Melakukan Beamforming dan Handover Tuning,-99.747,11.058499999999988,3970.444799999998,3402.4654399999977
106.79101666,-6.1551654,-110.96,-1.7500000000000016,4873.16,310.79,Melakukan Beamforming dan Handover Tuning,-98.3401,11.80769999999998,4424.739299999999,2849.3935999999976
106.79106619,-6.1551719,-111.4,-2.5,3503.15,112.43,Melakukan Beamforming dan Handover Tuning,-99.12709999999998,11.028599999999994,4840.959300000001,2505.4774399999983
106.79111798,-6.15517568,-109.85,-1.0000000000000009,1711.66,115.04,Melakukan Beamforming dan Handover Tuning,-97.45399999999998,12.343599999999975,3030.3195000000014,2827.500320000001
106.79116336,-6.15517991,-108.15,-0.2500000000000002,3604.64,278.94,Melakukan Beamforming dan Handover Tuning,-97.0214,12.57199999999999,3643.400850000002,2886.6827200000007
106.79120292,-6.15518161,-107.76,-1.250000000000001,1260.74,97.01999999999998,Melakukan Beamforming dan Handover Tuning,-96.22209999999998,12.186199999999976,2889.5491500000026,2600.4939200000017
106.79123857,-6.15518059,-106.62,1.250000000000001,2336.9,219.46,Melakukan Beamforming dan Handover Tuning,-94.797805,13.50587499999999,4005.920610000002,2271.8767650000023
106.79126965,-6.15518103,-105.78,0.2500000000000002,7373.13,1192.35,Melakukan Beamforming dan Handover Tuning,-93.7966,15.164299999999988,12616.433249999996,4536.61168
106.79129879,-6.15518032,-105.65,-1.500000000000001,4517.98,259.71,Melakukan Beamforming dan Handover Tuning,-94.013,13.691599999999982,4418.151149999999,2043.9657600000016
106.79133613,-6.15518004,-104.29,-0.2500000000000002,5309.7,1289.93,Melakukan Beamforming dan Handover Tuning,-92.6771,15.261099999999988,6570.583500000002,2780.17056
106.79138614,-6.1551829,-99.15,5.669999999999999,3550.01,1755.28,Melakukan Optimasi Load Balancing dan Handover Tuning,-94.5521,8.834899999999998,4553.518529999999,1821.4952350000008
106.79144318,-6.15518178,-103.26,0.5000000000000004,4843.21,1127.41,Melakukan Beamforming dan Handover Tuning,-92.4025,16.1409,4662.818399999997,2336.905760000001
106.79150254,-6.15517907,-103.04,-1.500000000000001,6215.05,3198.62,Melakukan Beamforming dan Handover Tuning,-92.0039,13.882899999999982,7978.305750000002,3807.33728
106.79156832,-6.15517811,-104.98,-1.250000000000001,5904.1,1966.18,Melakukan Beamforming dan Handover Tuning,-93.3235,13.897099999999986,7614.488250000001,3089.956
106.79163463,-6.15517411,-105.16,-1.999999999999999,5350.53,3485.4999999999995,Melakukan Beamforming dan Handover Tuning,-93.60410000000002,13.152399999999966,7232.371050000002,4476.312479999997
106.79170213,-6.15517061,-105.49,-0.2500000000000002,2148.35,1146.59,Melakukan Beamforming dan Handover Tuning,-93.6834,14.885499999999976,2987.168549999998,2046.9710400000015
106.79176375,-6.1551663,-101.26,3.25,2026.43,4846.24,Melakukan Beamforming dan Handover Tuning,-89.91170000000001,14.595199999999997,5577.397649999999,8233.631840000002
106.79181883,-6.15516126,-103.67,1.0000000000000009,3549.18,6204.54,Melakukan Beamforming dan Handover Tuning,-91.7772,13.838599999999978,6544.239150000001,9247.454560000004
106.79185951,-6.15515841,-103.12,1.999999999999999,3907.1,3640.7,Melakukan Beamforming dan Handover Tuning,-92.18550000000003,16.20379999999999,5257.201499999999,4256.16384
106.79189092,-6.15515166,-104.69,0.0,8587.36,4591.37,Melakukan Beamforming dan Handover Tuning,-93.19849999999998,14.978499999999976,14067.299249999984,6509.5207999999975
106.79190322,-6.15515025,-105.6,1.500000000000001,4485.96,2177.53,Melakukan Beamforming dan Handover Tuning,-93.652005,15.990774999999989,5378.60031,2698.0436450000007
106.79190836,-6.15514952,-105.1,1.0000000000000009,5143.97,4642.11,Melakukan Beamforming dan Handover Tuning,-93.2198,14.72449999999998,7486.498950000003,6440.469759999997
106.79190843,-6.15514951,-101.89,3.25,7204.61,4789.85,Melakukan Beamforming dan Handover Tuning,-91.261505,17.136074999999995,13970.72052,6789.951885000005
106.79192633,-6.15514868,-101.7,1.999999999999999,8140.909999999999,3361.73,Melakukan Beamforming dan Handover Tuning,-90.452705,17.510974999999984,14744.172720000004,3647.393485
106.7919551,-6.15514932,-104.19,-1.3300000000000012,18340.19,4142.93,Melakukan Beamforming dan Handover Tuning,-92.8722,13.713399999999986,19991.67045,6655.581120000003
106.79198485,-6.15515066,-104.38,-1.0000000000000009,8701.92,1275.94,Melakukan Beamforming dan Handover Tuning,-93.0319,13.803999999999984,12818.331749999994,4290.526719999997
106.79201278,-6.1551463,-102.85,0.2500000000000002,4885.5,2976.19,Melakukan Beamforming dan Handover Tuning,-92.0513,15.724399999999983,4793.36835,2979.135040000001
106.79204719,-6.15514308,-104.66,-0.2500000000000002,13008.98,5068.56,Melakukan Beamforming dan Handover Tuning,-93.0961,15.1076,19551.9069,8202.101439999997
106.79208024,-6.15514398,-104.4,0.7500000000000007,9620.13,2629.06,Melakukan Beamforming dan Handover Tuning,-92.8591,15.941699999999996,14138.037449999989,5564.949759999998
106.79212045,-6.15514855,-102.87,1.999999999999999,6799.81,2690.6,Melakukan Beamforming dan Handover Tuning,-91.752805,17.35437499999998,12643.421220000006,3774.476364999999
106.79217666,-6.15515101,-100.42,4.669999999999998,9915.75,5058.76,Melakukan Beamforming dan Handover Tuning,-95.10590000000002,7.530799999999981,10885.337320000004,5309.293205000001
106.79223052,-6.15515805,-96.29,6.0,14221.33,8630.2,Melakukan Optimasi Load Balancing dan Handover Tuning,-93.0819,8.987099999999982,15112.992730000007,8957.7893
106.79229939,-6.15516671,-97.38,3.25,19542.31,5362.95,Melakukan Optimasi Load Balancing dan Handover Tuning,-93.1936,5.317099999999978,18120.670370000003,7799.105764999996
106.79236658,-6.1551753,-96.04,3.25,13352.65,4688.48,Melakukan Optimasi Load Balancing dan Handover Tuning,-92.85479999999998,5.535699999999999,13471.626190000012,5807.668475000003
106.79242531,-6.15518169,-93.95,2.249999999999999,16125.12,7285.5,Melakukan Optimasi Load Balancing dan Handover Tuning,-90.9214,4.323400000000006,18317.18724,8459.07891999999
106.79247897,-6.15518739,-93.68,3.75,17156.06,4630.44,Melakukan Optimasi Load Balancing dan Handover Tuning,-90.92839999999998,5.466800000000008,18705.011820000014,5888.101774999996
106.79253534,-6.15519599,-93.86,1.250000000000001,16468.74,8505.47,Melakukan Optimasi Load Balancing dan Handover Tuning,-91.07489999999996,3.5432999999999937,18509.74762999999,9676.445919999998
106.79258719,-6.15520123,-95.24,0.0,11637.06,5078.62,Melakukan Optimasi Load Balancing dan Handover Tuning,-92.0833,3.279099999999996,11870.717980000009,6652.713545000006
106.79263466,-6.15520744,-95.58,-3.0,11483.36,7867.07,Melakukan Beamforming dan Handover Tuning,-85.2406,12.403999999999993,17424.01020000002,12099.707199999995
106.79268283,-6.15521622,-89.25,4.999999999999999,11195.94,8880.75,Melakukan Optimasi Load Balancing dan Handover Tuning,-86.45839999999998,7.399999999999995,11894.954169999995,11123.721609999997
106.79272068,-6.15522467,-88.14,4.000000000000001,13535.2,5878.17,Melakukan Optimasi Load Balancing dan Handover Tuning,-85.4749,6.865200000000017,14128.418700000018,6558.613645000002
106.79275172,-6.15523266,-90.33,2.249999999999999,12709.34,5362.29,Melakukan Optimasi Load Balancing dan Handover Tuning,-87.43690000000001,4.304299999999999,12841.906000000014,5911.129145000006
106.7927687,-6.15523896,-92.26,6.25,14018.18,5294.8,Melakukan Optimasi Load Balancing dan Handover Tuning,-89.51360000000001,8.97960000000001,14276.731370000009,6258.081500000001
106.79277819,-6.15524623,-89.84,4.499999999999998,16728.45,5156.54,Melakukan Optimasi Load Balancing dan Handover Tuning,-86.6277,6.83459999999998,18275.384270000017,6088.487089999998
106.7927786,-6.15524655,-86.73,8.670000000000002,17626.15,5697.94,Melakukan Optimasi MEC dan Carrier Aggregation,-81.25190000000002,14.073700000000024,17030.03076000001,7096.616500000006
106.79279372,-6.15523724,-81.45,8.750000000000002,33563.81,11399.26,Melakukan Optimasi MEC dan Carrier Aggregation,-76.44400000000002,13.98499999999999,38130.527160000034,11957.0
106.79281442,-6.15522073,-82.29,8.250000000000002,27229.6,5535.09,Melakukan Optimasi MEC dan Carrier Aggregation,-78.10140000000003,14.086899999999988,33350.885760000005,8664.984000000002
106.79283301,-6.15519669,-83.8,7.500000000000001,20581.67,7539.51,Melakukan Optimasi MEC dan Carrier Aggregation,-77.53620000000001,12.928099999999963,22216.40375999999,10168.670500000006
106.79285461,-6.1551645,-79.17,9.000000000000002,24692.82,12783.989999999998,Melakukan Optimasi MEC dan Carrier Aggregation,-73.23220000000002,14.326499999999978,30591.882839999984,11529.532749999997
106.79287173,-6.15513546,-75.51,13.75,24968.67,7151.710000000001,Melakukan Optimasi MEC dan Carrier Aggregation,-70.51807000000005,19.146949999999972,28849.832840000003,10609.749
106.79289366,-6.15509547,-75.9,13.5,54298.78,12379.18,Melakukan Optimasi Power Control,-78.655665,16.049525000000006,49093.912,7920.359515000002
106.79291282,-6.15505473,-78.89,9.670000000000003,31755.29,2680.06,Melakukan Optimasi MEC dan Carrier Aggregation,-71.7285,13.935199999999996,34042.769279999986,7093.490499999999
106.7929351,-6.155009,-79.46,9.000000000000002,16726.92,4814.99,Melakukan Optimasi MEC dan Carrier Aggregation,-73.37030000000004,13.994099999999994,17488.03392000001,6564.646500000006
106.79296171,-6.15495785,-77.45,11.499999999999998,16900.87,5502.81,Melakukan Optimasi MEC dan Carrier Aggregation,-71.8613,16.417299999999994,18926.34924000002,8095.648750000003
106.7929851,-6.15490848,-76.93,18.0,16833.95,8339.89,Melakukan Optimasi MEC dan Carrier Aggregation,-71.3259,22.11089999999997,19897.099800000007,8994.685250000004
106.79300878,-6.15484952,-77.39,18.75,26796.04,13595.88,Melakukan Optimasi MEC dan Carrier Aggregation,-70.99365,22.062050000000017,29342.04027999999,12611.466675000003
106.79303412,-6.15479588,-73.39,21.750000000000004,43704.48,7736.500000000001,Melakukan Optimasi MEC dan Carrier Aggregation,-76.64339,18.435950000000023,47196.480860000025,7870.407940000005
106.793064,-6.1547461,-75.23,17.25,33161.91,5851.99,Melakukan Optimasi MEC dan Carrier Aggregation,-70.59030000000004,21.51669999999998,33266.91336,7600.388500000005
106.79309515,-6.15469589,-73.02,20.0,41760.93,7690.649999999999,Melakukan Optimasi MEC dan Carrier Aggregation,-76.44525499999999,17.968575000000023,49891.46030000002,7016.78918
106.79312123,-6.1546495,-75.54,16.749999999999996,49463.3,10914.03,Melakukan Optimasi Power Control,-77.913295,16.535074999999996,51546.27258,6421.188515000001
106.79314991,-6.1545969,-73.46,18.25,46697.3,9863.98,Melakukan Optimasi Power Control,-77.71538999999999,16.715550000000007,46760.81212000002,7357.373295000001
106.79317386,-6.15454954,-74.53,16.749999999999996,41376.6,6116.19,Melakukan Optimasi MEC dan Carrier Aggregation,-77.02298499999998,16.41982500000001,45692.07302000002,8078.172685000001
